bedrooms,baths,area_sqft,kitchens,store_rooms,gym,furnishing_score,agePossession,has_servant_room,floor_category,price
5.0,5.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,2.45
4.0,5.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,2.15
4.0,5.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,1.82
5.0,5.0,1361.255,2.0,1.0,0,25,4.0,0,1.0,1.85
5.0,5.0,1361.255,1.0,1.0,1,25,3.0,1,2.0,1.85
4.0,4.0,1361.255,2.0,1.0,0,10,1.0,0,1.0,1.85
5.0,5.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,1.79
4.0,5.0,1361.255,3.0,2.0,1,25,1.0,1,1.0,1.85
3.0,3.0,816.7529999999999,2.0,1.0,0,0,4.0,0,1.0,1.75
5.0,6.0,1361.255,2.0,1.0,0,11,1.0,0,1.0,2.25
6.0,6.0,5445.02,2.0,2.0,1,15,1.0,1,1.0,9.9
4.0,3.0,1361.255,2.0,1.0,0,12,3.0,0,1.0,1.75
3.0,4.0,1361.255,1.0,1.0,1,25,1.0,1,1.0,2.3
4.0,5.0,1361.255,2.0,1.0,0,5,1.0,0,1.0,2.25
6.0,6.0,10890.04,2.0,2.0,1,25,1.0,1,1.0,15.0
5.0,5.0,2178.008,2.0,1.0,0,0,4.0,0,1.0,3.4
4.0,4.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,2.25
3.0,3.0,1089.004,2.0,1.0,0,0,4.0,0,1.0,1.9
5.0,6.0,1361.255,2.0,1.0,1,25,3.0,1,1.0,1.8
5.0,6.0,1361.255,2.0,1.0,1,15,4.0,0,1.0,2.3
5.0,5.0,1361.255,1.0,1.0,1,25,1.0,1,1.0,2.2
4.0,4.0,1361.255,2.0,1.0,1,25,3.0,1,1.0,1.7
5.0,6.0,5445.02,2.0,1.0,0,12,0.0,0,1.0,4.9
4.0,5.0,1361.255,2.0,1.0,1,15,4.0,0,1.0,1.7
5.0,6.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.4
5.0,5.0,4628.267,1.0,1.0,1,25,1.0,1,1.0,4.9
5.0,5.0,1361.255,2.0,1.0,0,5,1.0,1,1.0,2.15
5.0,5.0,1361.255,2.0,1.0,0,25,0.0,0,1.0,2.4
4.0,4.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,2.25
5.0,6.0,1361.255,2.0,2.0,1,23,4.0,0,1.0,2.4
6.0,7.0,2178.008,2.0,1.0,0,14,4.0,1,1.0,3.25
4.0,5.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,1.95
6.0,6.0,2178.008,2.0,1.0,1,25,1.0,1,1.0,3.4
5.0,5.0,2178.008,2.0,1.0,1,25,4.0,1,1.0,3.35
5.0,6.0,1361.255,2.0,1.0,0,7,1.0,0,1.0,2.12
5.0,5.0,1361.255,2.0,1.0,1,25,3.0,0,1.0,2.4
6.0,7.0,5445.02,2.0,1.0,0,7,4.0,0,1.0,5.25
5.0,5.0,1361.255,2.0,1.0,0,3,4.0,0,1.0,2.15
3.0,3.0,2178.008,2.0,1.0,0,5,4.0,0,1.0,1.9
5.0,6.0,1361.255,2.0,1.0,1,20,4.0,1,1.0,2.35
5.0,6.0,1361.255,2.0,1.0,1,4,4.0,1,1.0,2.35
6.0,7.0,5445.02,2.0,1.0,0,7,1.0,1,1.0,4.9
4.0,4.0,1361.255,2.0,1.0,0,12,3.0,0,1.0,2.35
3.0,4.0,816.7529999999999,2.0,1.0,1,15,1.0,1,1.0,0.98
4.0,5.0,1089.004,2.0,1.0,1,25,5.0,1,1.0,1.8
3.0,4.0,816.7529999999999,2.0,1.0,0,15,4.0,1,1.0,1.3
5.0,7.0,1361.255,2.0,1.0,1,25,4.0,1,1.0,2.42
3.0,4.0,1361.255,2.0,1.0,1,25,3.0,1,1.0,1.9
3.0,5.0,816.7529999999999,2.0,1.0,1,15,1.0,1,1.0,1.65
3.0,4.0,816.7529999999999,2.0,1.0,0,11,4.0,0,1.0,1.85
5.0,6.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,2.5
5.0,6.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,2.3
5.0,6.0,1361.255,1.0,1.0,0,25,1.0,1,1.0,1.95
3.0,4.0,952.8785,2.0,1.0,0,16,1.0,1,1.0,1.4
4.0,3.0,1089.004,2.0,1.0,1,15,2.0,1,1.0,1.8
5.0,5.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,2.4
5.0,5.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,2.4
5.0,5.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,2.4
5.0,6.0,1361.255,1.0,1.0,1,25,1.0,1,1.0,2.5
5.0,6.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.4
4.0,4.0,1361.255,2.0,1.0,0,3,4.0,0,1.0,2.4
4.0,4.0,1361.255,2.0,1.0,0,3,4.0,0,1.0,2.4
6.0,6.0,2178.008,2.0,1.0,1,15,1.0,1,1.0,3.4
4.0,5.0,1089.004,1.0,1.0,1,15,1.0,0,1.0,2.0
5.0,7.0,1361.255,2.0,1.0,0,14,3.0,1,1.0,2.35
4.0,5.0,1089.004,2.0,1.0,1,25,1.0,0,1.0,1.8
4.0,5.0,1089.004,2.0,1.0,1,25,4.0,0,1.0,1.8
6.0,7.0,5445.02,2.0,2.0,0,15,1.0,1,1.0,5.25
3.0,3.0,1089.004,1.0,1.0,1,25,1.0,1,2.0,1.65
3.0,3.0,816.7529999999999,2.0,1.0,0,12,1.0,0,1.0,1.1
4.0,5.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,1.8
4.0,4.0,1089.004,2.0,2.0,1,25,1.0,1,1.0,1.5
5.0,5.0,2178.008,1.0,1.0,1,25,1.0,1,1.0,2.8
4.0,5.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,1.75
6.0,6.0,2178.008,1.0,2.0,1,25,1.0,1,1.0,3.0
4.0,5.0,1089.004,1.0,2.0,1,25,3.0,1,1.0,1.48
6.0,6.0,2178.008,2.0,1.0,1,25,3.0,1,1.0,3.25
3.0,4.0,1089.004,2.0,1.0,1,25,1.0,0,1.0,1.7
6.0,8.0,2178.008,2.0,1.0,1,10,4.0,1,1.0,3.2
5.0,7.0,2178.008,2.0,1.0,1,25,1.0,1,1.0,2.8
8.0,7.0,2178.008,2.0,1.0,1,4,1.0,0,1.0,3.1
3.0,4.0,1089.004,2.0,1.0,0,0,4.0,0,1.0,1.45
3.0,3.0,2178.008,2.0,1.0,0,5,0.0,0,1.0,2.1
5.0,6.0,2178.008,2.0,1.0,0,6,1.0,0,1.0,3.1
5.0,6.0,2178.008,2.0,1.0,0,0,4.0,0,1.0,2.8
6.0,6.0,1633.506,2.0,1.0,0,0,4.0,0,1.0,2.5
4.0,4.0,1089.004,1.0,0.0,1,25,1.0,0,1.0,1.65
3.0,4.0,1089.004,2.0,1.0,0,0,4.0,0,1.0,1.7
5.0,5.0,2178.008,2.0,1.0,0,24,4.0,0,1.0,2.8
6.0,6.0,2178.008,3.0,1.0,0,6,1.0,1,1.0,3.0
5.0,5.0,2178.008,2.0,1.0,1,25,3.0,1,1.0,2.6
6.0,6.0,2178.008,2.0,1.0,0,5,1.0,0,1.0,2.8
3.0,4.0,1089.004,2.0,1.0,1,15,0.0,0,1.0,1.45
5.0,5.0,2178.008,2.0,2.0,1,25,1.0,1,1.0,2.5
5.0,6.0,2178.008,2.0,1.0,1,25,1.0,1,1.0,2.6
6.0,6.0,2178.008,3.0,1.0,0,15,1.0,0,1.0,2.95
6.0,6.0,2178.008,2.0,1.0,1,25,1.0,1,1.0,2.95
3.0,3.0,1089.004,2.0,1.0,0,25,3.0,0,1.0,1.4
3.0,3.0,1089.004,2.0,1.0,0,0,4.0,0,1.0,1.45
3.0,3.0,1089.004,2.0,1.0,0,0,4.0,0,1.0,1.48
4.0,4.0,1089.004,3.0,2.0,1,25,3.0,1,1.0,1.55
3.0,4.0,1089.004,2.0,1.0,0,14,3.0,0,1.0,1.5
6.0,6.0,2178.008,2.0,1.0,1,18,1.0,0,1.0,2.8
3.0,3.0,1089.004,1.0,1.0,1,25,1.0,1,1.0,1.5
3.0,5.0,1089.004,3.0,1.0,1,15,1.0,1,1.0,1.55
4.0,4.0,1633.506,2.0,1.0,1,25,1.0,0,1.0,2.1
3.0,3.0,1089.004,2.0,1.0,0,24,3.0,0,1.0,1.45
6.0,6.0,2178.008,2.0,1.0,0,25,1.0,1,1.0,2.9
5.0,6.0,2178.008,2.0,2.0,0,15,3.0,0,1.0,2.5
5.0,5.0,2178.008,2.0,2.0,1,14,1.0,1,1.0,2.5
3.0,3.0,1089.004,1.0,1.0,1,25,1.0,1,1.0,1.75
5.0,6.0,2178.008,1.0,1.0,1,15,1.0,0,1.0,2.5
4.0,4.0,1089.004,2.0,1.0,1,25,3.0,1,1.0,1.5
6.0,6.0,2178.008,2.0,1.0,0,8,3.0,1,2.0,2.8
6.0,6.0,2178.008,3.0,2.0,1,25,1.0,1,1.0,2.85
3.0,3.0,1089.004,2.0,1.0,1,25,1.0,0,1.0,1.45
6.0,6.0,2178.008,2.0,1.0,0,24,4.0,0,1.0,3.25
5.0,6.0,2178.008,2.0,1.0,0,15,1.0,0,1.0,2.85
4.0,4.0,1361.255,2.0,1.0,1,15,1.0,1,1.0,1.9
3.0,3.0,1089.004,2.0,1.0,0,16,4.0,0,1.0,1.75
6.0,7.0,2450.259,2.0,1.0,0,3,4.0,1,1.0,2.75
3.0,4.0,1089.004,2.0,1.0,0,0,4.0,0,1.0,1.5
3.0,4.0,1089.004,1.0,1.0,1,22,3.0,1,1.0,1.6
6.0,6.0,2178.008,2.0,1.0,0,0,4.0,0,1.0,3.4
6.0,6.0,2178.008,1.0,1.0,0,6,1.0,0,1.0,3.0
4.0,4.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,1.9
3.0,3.0,1089.004,2.0,1.0,0,0,4.0,0,1.0,1.5
3.0,4.0,1089.004,2.0,1.0,0,11,3.0,0,1.0,1.5
3.0,4.0,1089.004,2.0,1.0,1,25,3.0,0,1.0,1.7
5.0,6.0,2178.008,2.0,2.0,1,25,1.0,0,2.0,3.2
5.0,5.0,2178.008,2.0,1.0,0,25,1.0,1,1.0,2.9
4.0,4.0,1089.004,2.0,1.0,0,0,4.0,0,1.0,1.68
5.0,5.0,1633.506,2.0,1.0,0,0,4.0,0,1.0,2.25
5.0,5.0,2178.008,2.0,1.0,1,15,4.0,1,1.0,2.45
3.0,3.0,1089.004,2.0,1.0,0,7,4.0,1,1.0,1.4
4.0,5.0,1089.004,2.0,1.0,1,20,4.0,0,1.0,1.55
6.0,6.0,2178.008,2.0,1.0,1,25,1.0,0,1.0,2.8
6.0,6.0,2178.008,1.0,1.0,0,25,3.0,1,1.0,2.5
3.0,4.0,1089.004,1.0,1.0,1,25,3.0,0,1.0,1.5
3.0,4.0,1089.004,2.0,1.0,0,14,3.0,0,1.0,1.7
6.0,7.0,2450.259,2.0,1.0,1,15,1.0,0,1.0,2.4
5.0,5.0,2178.008,2.0,2.0,0,14,1.0,1,1.0,2.9
6.0,6.0,2450.259,2.0,1.0,0,0,4.0,0,1.0,2.7
4.0,5.0,1089.004,2.0,1.0,1,25,1.0,1,1.0,1.5
6.0,6.0,2178.008,2.0,1.0,0,15,2.0,0,1.0,3.0
3.0,3.0,1089.004,2.0,1.0,0,0,4.0,0,1.0,1.6
3.0,3.0,1089.004,2.0,1.0,0,5,1.0,0,1.0,1.6
3.0,3.0,1089.004,2.0,1.0,0,0,4.0,0,1.0,1.35
5.0,6.0,2178.008,2.0,1.0,1,15,1.0,1,1.0,2.6
3.0,3.0,1089.004,2.0,1.0,1,25,1.0,1,1.0,1.5
3.0,3.0,1089.004,2.0,1.0,0,0,4.0,0,1.0,1.6
4.0,4.0,1089.004,2.0,1.0,0,0,4.0,0,1.0,1.5
3.0,3.0,1089.004,2.0,1.0,0,5,1.0,0,1.0,1.6
6.0,6.0,2178.008,2.0,1.0,0,0,4.0,0,1.0,3.25
4.0,4.0,1361.255,2.0,1.0,1,25,3.0,0,1.0,1.9
6.0,6.0,2178.008,2.0,1.0,0,0,4.0,0,1.0,3.0
6.0,6.0,2178.008,2.0,1.0,1,25,1.0,1,2.0,2.75
6.0,6.0,3267.012,2.0,1.0,1,25,1.0,1,1.0,3.1
5.0,6.0,2178.008,3.0,2.0,1,25,1.0,1,1.0,2.5
6.0,8.0,2178.008,2.0,1.0,0,0,4.0,1,1.0,2.9
8.0,9.0,2178.008,3.0,1.0,1,15,1.0,0,1.0,3.1
5.0,6.0,3267.012,2.0,1.0,0,0,4.0,0,1.0,3.7
4.0,4.0,1089.004,2.0,1.0,1,25,3.0,1,1.0,1.5
3.0,3.0,1089.004,1.0,1.0,1,25,1.0,1,1.0,1.4
3.0,3.0,1089.004,2.0,1.0,1,25,3.0,1,1.0,1.4
3.0,5.0,1089.004,2.0,1.0,1,25,4.0,1,1.0,1.38
5.0,7.0,2178.008,2.0,1.0,1,25,4.0,1,1.0,2.6
3.0,4.0,1089.004,2.0,1.0,1,25,1.0,1,1.0,1.65
5.0,6.0,2178.008,2.0,1.0,0,0,4.0,0,1.0,2.3
4.0,4.0,1089.004,2.0,1.0,0,0,4.0,0,1.0,1.65
4.0,5.0,1089.004,3.0,2.0,0,21,1.0,1,1.0,1.3
4.0,6.0,1089.004,2.0,1.0,1,25,1.0,1,2.0,1.51
4.0,5.0,1089.004,2.0,1.0,1,20,4.0,0,1.0,1.5
3.0,3.0,2178.008,1.0,1.0,1,25,1.0,1,1.0,1.8
3.0,3.0,1089.004,2.0,1.0,1,25,2.0,1,1.0,1.1
6.0,6.0,2368.5837,2.0,1.0,0,0,4.0,0,1.0,3.0
6.0,6.0,2178.008,2.0,1.0,0,0,4.0,0,1.0,3.4
6.0,6.0,2178.008,2.0,1.0,0,0,4.0,0,1.0,3.4
4.0,5.0,1089.004,2.0,1.0,1,25,1.0,1,1.0,1.5
6.0,6.0,2178.008,2.0,1.0,0,2,4.0,0,1.0,3.25
6.0,6.0,2178.008,2.0,2.0,1,25,1.0,1,1.0,3.3
3.0,4.0,1089.004,1.0,1.0,1,25,1.0,0,1.0,1.5
3.0,4.0,1089.004,1.0,1.0,1,25,1.0,1,1.0,1.5
3.0,4.0,1089.004,1.0,1.0,1,25,1.0,1,1.0,1.4
7.0,6.0,3267.012,2.0,1.0,0,25,0.0,0,1.0,3.2
6.0,6.0,2722.51,1.0,1.0,1,25,1.0,1,1.0,3.35
5.0,5.0,2178.008,1.0,1.0,1,25,1.0,1,1.0,2.65
4.0,4.0,1089.004,1.0,1.0,0,25,1.0,0,1.0,1.5
3.0,3.0,1089.004,2.0,1.0,0,24,4.0,0,1.0,1.25
3.0,3.0,1089.004,2.0,1.0,0,24,4.0,0,1.0,1.65
5.0,6.0,2178.008,2.0,1.0,0,14,1.0,1,1.0,3.0
3.0,3.0,1089.004,2.0,1.0,0,2,4.0,0,2.0,1.5
4.0,5.0,10890.04,2.0,1.0,1,21,3.0,0,1.0,13.0
5.0,6.0,16335.059999999998,1.0,2.0,1,25,1.0,1,1.0,23.0
9.0,7.0,10890.04,2.0,1.0,0,8,1.0,1,1.0,18.0
4.0,5.0,2722.51,2.0,1.0,0,6,1.0,0,1.0,4.5
5.0,5.0,5445.02,2.0,1.0,0,14,3.0,0,1.0,9.0
4.0,5.0,1361.255,1.0,1.0,1,25,2.0,0,1.0,2.5
11.0,6.0,10890.04,3.0,1.0,0,21,0.0,0,1.0,25.0
5.0,6.0,5445.02,2.0,1.0,0,6,1.0,0,1.0,11.0
5.0,5.0,2722.51,2.0,1.0,0,10,1.0,0,1.0,5.7
5.0,6.0,3267.012,2.0,1.0,0,25,3.0,0,1.0,6.7
5.0,5.0,5445.02,2.0,1.0,0,24,3.0,1,1.0,7.5
7.0,6.0,5445.02,2.0,1.0,0,8,4.0,1,1.0,8.0
5.0,5.0,5445.02,2.0,1.0,0,6,1.0,0,1.0,13.5
6.0,6.0,10890.04,2.0,2.0,1,25,1.0,1,1.0,18.5
10.0,6.0,16335.059999999998,1.0,1.0,1,25,1.0,1,1.0,22.0
5.0,5.0,5445.02,2.0,1.0,0,12,3.0,0,1.0,13.0
7.0,7.0,6534.023999999999,2.0,1.0,0,5,0.0,0,1.0,8.25
8.0,6.0,16335.059999999998,2.0,1.0,0,25,2.0,0,1.0,22.0
3.0,4.0,1361.255,1.0,1.0,1,25,0.0,0,1.0,2.75
6.0,6.0,16335.059999999998,2.0,1.0,1,15,1.0,0,1.0,23.0
5.0,4.0,10890.04,1.0,1.0,1,15,2.0,1,1.0,15.0
7.0,7.0,11434.542,2.0,1.0,1,25,1.0,1,1.0,22.0
7.0,7.0,10890.04,2.0,1.0,0,11,4.0,1,1.0,30.0
9.0,10.0,13612.55,2.0,1.0,0,5,4.0,1,1.0,19.0
7.0,6.0,16335.059999999998,2.0,1.0,0,0,4.0,0,1.0,21.0
5.0,6.0,1361.255,1.0,1.0,1,25,2.0,1,1.0,3.25
5.0,6.0,8167.529999999999,2.0,1.0,0,6,1.0,1,1.0,12.0
7.0,6.0,10890.04,2.0,2.0,0,5,2.0,1,1.0,16.0
7.0,6.0,10890.04,3.0,1.0,1,25,3.0,0,1.0,25.0
5.0,6.0,8167.529999999999,1.0,1.0,0,8,0.0,1,1.0,11.0
3.0,3.0,6534.023999999999,2.0,1.0,1,25,3.0,1,1.0,11.0
4.0,5.0,1905.757,2.0,1.0,1,25,1.0,1,1.0,3.73
5.0,6.0,11979.043999999998,1.0,1.0,1,13,2.0,1,1.0,17.0
8.0,6.0,10890.04,2.0,2.0,1,8,2.0,1,1.0,22.5
10.0,6.0,10890.04,2.0,1.0,1,25,0.0,1,2.0,22.0
4.0,4.0,1905.757,2.0,1.0,0,0,4.0,0,1.0,3.75
6.0,6.0,10890.04,3.0,2.0,1,25,1.0,1,1.0,18.0
7.0,7.0,8167.529999999999,2.0,2.0,1,25,2.0,0,1.0,11.5
5.0,6.0,2722.51,2.0,1.0,1,25,2.0,0,1.0,4.25
6.0,6.0,5445.02,2.0,1.0,1,25,0.0,1,1.0,10.0
6.0,6.0,10890.04,1.0,1.0,1,25,0.0,0,1.0,20.0
8.0,6.0,16335.059999999998,1.0,1.0,0,25,0.0,0,1.0,24.0
4.0,5.0,2722.51,2.0,1.0,1,25,0.0,0,1.0,4.25
7.0,6.0,10890.04,2.0,1.0,1,25,2.0,0,1.0,19.0
7.0,6.0,5445.02,2.0,1.0,1,25,2.0,0,1.0,7.2
7.0,6.0,13612.55,1.0,1.0,1,25,3.0,0,1.0,15.0
5.0,6.0,5445.02,1.0,1.0,0,25,0.0,0,1.0,8.15
5.0,6.0,16335.059999999998,1.0,1.0,1,25,0.0,1,1.0,25.0
4.0,5.0,2722.51,2.0,1.0,1,25,0.0,0,1.0,4.25
4.0,5.0,2722.51,1.0,1.0,0,15,2.0,0,1.0,4.15
6.0,7.0,13612.55,2.0,1.0,0,8,0.0,1,1.0,19.5
6.0,6.0,16335.059999999998,2.0,1.0,1,13,4.0,1,1.0,25.0
4.0,5.0,4628.267,1.0,1.0,1,25,1.0,1,1.0,3.6
4.0,4.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,4.25
4.0,4.0,1905.757,2.0,1.0,1,25,1.0,1,1.0,3.2
4.0,4.0,1905.757,2.0,1.0,1,25,1.0,1,1.0,3.25
4.0,4.0,1905.757,2.0,1.0,1,25,1.0,1,1.0,3.25
3.0,3.0,2041.8825,2.0,1.0,1,25,3.0,0,2.0,3.65
5.0,6.0,2722.51,2.0,1.0,0,25,3.0,1,1.0,6.25
5.0,6.0,11434.542,2.0,2.0,0,15,1.0,1,1.0,15.0
7.0,8.0,10890.04,2.0,2.0,1,25,0.0,1,1.0,22.0
5.0,7.0,5445.02,2.0,1.0,0,24,1.0,1,1.0,12.0
7.0,6.0,10890.04,3.0,2.0,1,25,3.0,1,1.0,19.0
5.0,5.0,16335.059999999998,2.0,2.0,1,25,3.0,1,1.0,18.0
5.0,6.0,5445.02,2.0,1.0,0,0,4.0,1,1.0,8.5
5.0,6.0,5445.02,1.0,1.0,1,25,1.0,1,1.0,9.0
5.0,5.0,5445.02,2.0,1.0,0,0,4.0,0,1.0,8.0
8.0,6.0,10890.04,2.0,1.0,1,15,1.0,1,1.0,22.0
10.0,6.0,15246.056,2.0,2.0,1,25,1.0,1,2.0,23.0
6.0,6.0,13612.55,2.0,1.0,0,0,4.0,0,1.0,22.0
5.0,5.0,5445.02,2.0,1.0,1,25,1.0,0,1.0,7.75
8.0,6.0,13612.55,2.0,2.0,1,25,1.0,1,1.0,18.0
8.0,6.0,13612.55,2.0,1.0,1,25,1.0,1,1.0,20.0
5.0,5.0,5445.02,2.0,1.0,1,25,4.0,1,1.0,8.0
3.0,3.0,6534.023999999999,2.0,1.0,1,25,1.0,1,1.0,11.0
3.0,4.0,5445.02,2.0,1.0,0,12,4.0,0,1.0,7.5
1.0,1.0,11979.043999999998,1.0,1.0,1,25,1.0,1,1.0,16.0
5.0,6.0,2722.51,1.0,1.0,0,5,4.0,0,1.0,5.5
8.0,7.0,10890.04,2.0,1.0,1,15,1.0,0,1.0,17.0
5.0,6.0,5445.02,1.0,1.0,0,13,0.0,0,1.0,8.5
3.0,4.0,5445.02,2.0,1.0,1,25,2.0,0,1.0,9.0
5.0,7.0,16335.059999999998,1.0,1.0,0,12,2.0,0,1.0,27.0
7.0,6.0,10890.04,2.0,2.0,1,15,1.0,1,1.0,19.5
5.0,5.0,10890.04,1.0,1.0,1,25,1.0,1,1.0,16.0
5.0,7.0,10890.04,1.0,1.0,1,25,1.0,1,1.0,15.0
10.0,6.0,13612.55,2.0,2.0,0,0,4.0,0,1.0,20.0
5.0,5.0,5445.02,2.0,1.0,0,0,4.0,1,1.0,6.5
11.0,7.0,11434.542,2.0,1.0,1,23,4.0,0,1.0,20.0
4.0,4.0,1361.255,2.0,1.0,0,13,1.0,0,1.0,2.5
7.0,6.0,10890.04,2.0,1.0,1,1,4.0,0,1.0,19.0
6.0,6.0,5445.02,2.0,1.0,0,5,4.0,1,1.0,9.45
6.0,7.0,10890.04,2.0,1.0,1,9,4.0,0,1.0,17.95
5.0,6.0,11434.542,2.0,1.0,1,20,4.0,0,1.0,15.0
4.0,5.0,1905.757,1.0,1.0,1,25,1.0,1,2.0,3.75
5.0,6.0,3267.012,2.0,1.0,1,15,4.0,0,1.0,4.7
3.0,3.0,5445.02,1.0,1.0,0,7,2.0,1,1.0,9.0
7.0,6.0,2722.51,2.0,1.0,0,25,1.0,0,1.0,8.75
5.0,6.0,11434.542,2.0,2.0,0,25,1.0,1,1.0,15.0
6.0,6.0,16335.059999999998,2.0,1.0,1,25,0.0,1,1.0,23.5
4.0,4.0,2041.8825,1.0,1.0,0,13,3.0,1,1.0,4.8
5.0,5.0,10890.04,2.0,1.0,1,25,4.0,0,1.0,16.0
7.0,7.0,10890.04,2.0,1.0,1,25,1.0,1,1.0,18.0
4.0,4.0,2722.51,2.0,1.0,1,25,4.0,0,1.0,4.46
7.0,7.0,10890.04,1.0,1.0,1,15,3.0,0,1.0,13.75
4.0,5.0,16335.059999999998,2.0,1.0,1,25,1.0,1,1.0,28.0
10.0,6.0,10890.04,2.0,1.0,0,15,0.0,1,1.0,15.0
3.0,4.0,1905.757,2.0,1.0,1,20,4.0,0,1.0,3.6
5.0,5.0,5445.02,1.0,1.0,0,15,1.0,1,1.0,7.75
5.0,6.0,5445.02,2.0,2.0,1,25,3.0,1,1.0,10.0
5.0,6.0,5445.02,2.0,2.0,1,15,3.0,1,1.0,10.0
6.0,7.0,10890.04,2.0,2.0,1,25,4.0,1,1.0,18.0
4.0,5.0,1361.255,1.0,1.0,1,6,1.0,1,1.0,1.25
3.0,4.0,1361.255,1.0,2.0,0,15,2.0,0,1.0,2.8
3.0,4.0,816.7529999999999,1.0,1.0,1,14,1.0,1,1.0,0.95
3.0,4.0,1361.255,2.0,1.0,1,3,4.0,0,2.0,1.25
3.0,4.0,816.7529999999999,2.0,1.0,0,0,4.0,0,1.0,1.3
3.0,4.0,816.7529999999999,1.0,1.0,0,8,1.0,0,1.0,1.3
4.0,5.0,1361.255,2.0,1.0,1,25,4.0,0,1.0,2.25
3.0,4.0,816.7529999999999,2.0,2.0,1,25,4.0,1,1.0,1.3
3.0,4.0,816.7529999999999,2.0,1.0,0,0,4.0,0,1.0,1.35
4.0,5.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,2.25
2.0,2.0,1361.255,1.0,1.0,0,0,4.0,0,1.0,1.35
3.0,5.0,1361.255,1.0,1.0,0,25,4.0,1,1.0,0.9
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,0,1.0,1.8
3.0,4.0,1361.255,2.0,1.0,0,3,4.0,0,1.0,2.25
3.0,4.0,816.7529999999999,2.0,1.0,0,0,4.0,0,1.0,1.25
3.0,4.0,816.7529999999999,2.0,1.0,0,3,4.0,0,1.0,1.08
3.0,4.0,816.7529999999999,1.0,1.0,1,15,3.0,0,1.0,1.2
3.0,3.0,816.7529999999999,2.0,1.0,0,0,4.0,0,1.0,1.5
3.0,3.0,816.7529999999999,2.0,1.0,0,0,4.0,0,1.0,1.35
4.0,5.0,1361.255,3.0,1.0,0,24,1.0,0,2.0,2.6
3.0,4.0,816.7529999999999,1.0,1.0,1,15,3.0,0,1.0,1.2
3.0,4.0,1361.255,2.0,1.0,0,14,1.0,0,1.0,2.7
2.0,2.0,1361.255,1.0,1.0,0,11,1.0,0,1.0,0.65
6.0,7.0,2994.7609999999995,3.0,2.0,1,25,3.0,1,2.0,4.0
3.0,4.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,2.7
3.0,4.0,1361.255,2.0,1.0,0,6,1.0,0,1.0,2.8
3.0,3.0,1361.255,2.0,1.0,1,25,4.0,1,1.0,2.65
4.0,5.0,1361.255,2.0,1.0,1,25,4.0,0,1.0,2.35
3.0,4.0,1361.255,1.0,1.0,1,25,2.0,1,1.0,0.7
3.0,3.0,816.7529999999999,3.0,1.0,1,25,1.0,1,1.0,1.15
3.0,4.0,816.7529999999999,2.0,1.0,1,25,1.0,0,1.0,1.35
3.0,3.0,816.7529999999999,2.0,1.0,1,15,0.0,1,3.0,1.4
3.0,3.0,816.7529999999999,2.0,1.0,1,13,3.0,1,1.0,1.4
5.0,6.0,1361.255,1.0,1.0,1,25,1.0,1,1.0,1.0
6.0,6.0,2722.51,2.0,1.0,1,25,1.0,0,1.0,4.4
3.0,4.0,816.7529999999999,2.0,1.0,1,25,1.0,1,1.0,1.32
2.0,3.0,1361.255,1.0,1.0,1,25,2.0,1,1.0,0.85
3.0,3.0,816.7529999999999,2.0,1.0,0,0,4.0,0,1.0,0.6
5.0,5.0,2722.51,2.0,1.0,0,3,4.0,0,1.0,3.3
3.0,3.0,1361.255,2.0,1.0,0,14,1.0,1,1.0,1.2
3.0,3.0,1361.255,2.0,1.0,0,14,1.0,1,1.0,2.2
5.0,5.0,2722.51,2.0,1.0,1,12,1.0,1,1.0,4.5
5.0,5.0,2722.51,2.0,1.0,1,12,1.0,1,1.0,3.5
3.0,3.0,1361.255,2.0,2.0,1,15,1.0,1,1.0,1.3
3.0,3.0,1361.255,2.0,1.0,0,15,4.0,0,1.0,1.9
5.0,5.0,2722.51,2.0,1.0,0,11,4.0,0,1.0,3.3
3.0,4.0,1361.255,1.0,1.0,1,25,1.0,1,1.0,2.75
5.0,6.0,2722.51,2.0,1.0,0,5,3.0,0,1.0,3.8
3.0,4.0,1361.255,1.0,1.0,1,25,1.0,1,1.0,2.75
5.0,5.0,1361.255,3.0,1.0,1,25,1.0,1,2.0,2.25
5.0,5.0,1361.255,3.0,1.0,1,25,1.0,1,2.0,2.3
