bedrooms,baths,floors_in_building,area_sqft,servant_quarters,kitchens,store_rooms,drawing_room,furnishing_score,agePossession,luxury_category,floor_category,price
2.0,2.0,8.0,979.2,1.0,1.0,1.0,1,31,1.0,0.0,2.0,1.25
3.0,3.0,8.0,1713.6,0.0,1.0,1.0,1,49,1.0,0.0,2.0,2.12
2.0,2.0,8.0,1033.6,1.0,1.0,1.0,1,49,1.0,0.0,2.0,1.32
2.0,2.0,8.0,979.2,0.0,1.0,0.0,1,49,1.0,0.0,2.0,1.27
2.0,2.0,4.0,979.2,1.0,1.0,1.0,1,49,2.0,3.0,2.0,1.25
2.0,2.0,8.0,979.2,1.0,1.0,1.0,1,49,4.0,3.0,2.0,1.25
1.0,1.0,8.0,734.4000000000001,0.0,1.0,0.0,1,49,1.0,0.0,2.0,0.9377
1.0,1.0,4.0,788.8,3.0,1.0,1.0,1,49,3.0,3.0,2.0,0.9825
2.0,2.0,8.0,1196.8000000000002,3.0,1.0,1.0,1,49,3.0,0.0,2.0,1.48
1.0,1.0,8.0,625.5999999999999,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.765
1.0,1.0,8.0,489.6,0.0,1.0,0.0,1,49,4.0,0.0,2.0,0.62
1.0,1.0,8.0,625.5999999999999,2.0,1.0,3.0,1,40,3.0,2.0,2.0,0.7905
1.0,1.0,5.0,734.4000000000001,2.0,1.0,0.0,1,49,0.0,0.0,2.0,0.9075
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.25
1.0,1.0,8.0,788.8,2.0,1.0,1.0,1,49,0.0,0.0,2.0,1.02
2.0,2.0,8.0,979.2,1.0,1.0,1.0,1,49,1.0,0.0,2.0,1.25
1.0,1.0,8.0,734.4000000000001,1.0,1.0,1.0,1,49,1.0,3.0,2.0,0.9377
1.0,1.0,8.0,788.8,2.0,1.0,1.0,1,49,5.0,3.0,2.0,0.9825
1.0,1.0,8.0,625.5999999999999,0.0,1.0,0.0,0,16,4.0,1.0,2.0,0.72
1.0,1.0,8.0,761.5999999999999,0.0,1.0,0.0,1,49,1.0,0.0,2.0,1.0
2.0,2.0,4.0,1033.6,1.0,1.0,1.0,1,39,1.0,2.0,2.0,1.3
1.0,1.0,13.0,707.2,0.0,1.0,0.0,0,32,4.0,2.0,2.0,0.5
1.0,1.0,7.0,625.5999999999999,2.0,1.0,1.0,1,32,3.0,2.0,2.0,0.75
2.0,2.0,5.0,1088.0,1.0,1.0,0.0,1,39,1.0,3.0,1.0,1.25
1.0,1.0,3.0,544.0,0.0,1.0,0.0,0,26,2.0,1.0,2.0,0.5
2.0,2.0,14.0,1033.6,1.0,1.0,1.0,1,49,1.0,0.0,0.0,1.25
1.0,1.0,5.0,408.0,1.0,1.0,1.0,1,49,1.0,3.0,2.0,0.54
1.0,1.0,6.0,680.0,1.0,1.0,1.0,1,49,1.0,3.0,2.0,0.75
1.0,1.0,5.0,625.5999999999999,0.0,1.0,0.0,1,49,3.0,3.0,2.0,0.6
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,16,4.0,1.0,2.0,0.7
2.0,2.0,5.0,1278.4,0.0,1.0,1.0,1,39,1.0,3.0,2.0,1.6
2.0,2.0,8.0,1115.1999999999998,0.0,1.0,0.0,0,34,5.0,1.0,2.0,0.975
1.0,1.0,8.0,489.6,0.0,1.0,0.0,1,49,5.0,2.0,2.0,1.57
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,1,49,5.0,0.0,2.0,0.575
2.0,2.0,8.0,979.2,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.5
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.6
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.45
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.4
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.35
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.3
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.25
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.2
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.75
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.8
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.7
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.65
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.6
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.5
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.45
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.4
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.35
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.3
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.25
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.2
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.8
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.75
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,49,4.0,0.0,2.0,0.7
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,49,4.0,0.0,2.0,0.65
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,49,4.0,0.0,2.0,0.6
1.0,1.0,8.0,489.6,1.0,1.0,1.0,1,49,1.0,3.0,2.0,0.76
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,16,5.0,1.0,2.0,0.85
1.0,1.0,8.0,462.4,0.0,2.0,0.0,1,0,4.0,1.0,2.0,0.68
2.091539986781229,2.0,8.0,435.2000000000001,0.0,1.0,0.0,0,31,5.0,1.0,2.0,1.23
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.6
1.0,1.0,8.0,761.5999999999999,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.65
1.0,1.0,7.0,299.20000000000005,1.0,1.0,1.0,1,39,1.0,0.0,1.0,0.45
1.0,1.0,7.0,680.0,1.0,1.0,0.0,1,49,1.0,3.0,1.0,0.85
1.0,1.0,13.0,652.8,1.0,1.0,0.0,0,23,4.0,2.0,2.0,0.9328
0.0,1.0,8.0,380.8,0.0,1.0,1.0,1,34,1.0,0.0,2.0,0.45
1.0,1.0,3.0,435.2000000000001,1.0,1.0,0.0,1,49,1.0,3.0,2.0,0.47
1.0,1.0,8.0,516.8,1.0,1.0,1.0,1,49,1.0,3.0,2.0,0.9485
1.0,1.0,5.0,625.5999999999999,0.0,1.0,1.0,1,49,1.0,0.0,2.0,0.75
1.0,1.0,11.0,598.4000000000001,0.0,1.0,0.0,1,49,3.0,3.0,1.0,0.7
1.0,1.0,8.0,516.8,0.0,1.0,0.0,0,33,4.0,2.0,2.0,0.75
0.0,1.0,8.0,489.6,0.0,1.0,0.0,0,19,4.0,2.0,2.0,0.37
1.0,1.0,8.0,516.8,0.0,1.0,0.0,1,49,1.0,2.0,2.0,0.7745000000000001
1.0,1.0,5.0,435.2000000000001,1.0,1.0,1.0,1,39,1.0,0.0,2.0,0.65
1.0,1.0,5.0,652.8,0.0,1.0,0.0,1,39,1.0,3.0,2.0,0.8
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,1,0,4.0,1.0,2.0,1.0
2.0,2.0,8.0,979.2,1.0,1.0,1.0,1,49,1.0,3.0,2.0,1.23
2.0,2.0,8.0,1033.6,0.0,1.0,1.0,1,49,1.0,0.0,2.0,1.28
3.0,3.0,8.0,1713.6,0.0,1.0,1.0,1,49,1.0,0.0,2.0,2.12
2.0,2.0,4.0,979.2,0.0,1.0,0.0,1,28,1.0,2.0,2.0,1.27
1.0,1.0,4.0,489.6,0.0,1.0,0.0,1,28,1.0,2.0,2.0,0.62
1.0,1.0,5.0,652.8,1.0,1.0,1.0,1,49,1.0,3.0,2.0,0.6
1.0,1.0,5.0,652.8,1.0,1.0,1.0,1,49,1.0,3.0,2.0,0.65
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,1,31,4.0,2.0,2.0,0.6
1.0,1.0,8.0,652.8,0.0,1.0,0.0,1,31,4.0,2.0,2.0,0.45
2.0,2.0,8.0,1196.8000000000002,1.0,1.0,0.0,1,49,1.0,2.0,2.0,1.59
2.0,2.0,8.0,1196.8000000000002,1.0,1.0,0.0,1,49,1.0,0.0,2.0,1.48
1.0,1.0,8.0,625.5999999999999,1.0,1.0,1.0,1,49,0.0,3.0,2.0,0.765
1.0,1.0,8.0,489.6,1.0,1.0,0.0,1,49,1.0,0.0,2.0,0.62
2.0,2.0,8.0,1033.6,1.0,1.0,1.0,1,49,3.0,0.0,2.0,1.32
1.0,1.0,8.0,462.4,2.0,1.0,2.0,1,37,0.0,2.0,2.0,0.5292
1.0,1.0,5.0,652.8,0.0,1.0,0.0,1,39,1.0,3.0,2.0,0.8
1.0,1.0,8.0,652.8,0.0,1.0,0.0,1,49,1.0,0.0,2.0,0.9
1.0,1.0,5.0,652.8,1.0,1.0,0.0,1,49,1.0,0.0,2.0,1.6
1.0,1.0,8.0,598.4000000000001,0.0,1.0,2.0,1,49,1.0,0.0,2.0,0.48
1.0,1.0,8.0,625.5999999999999,0.0,1.0,1.0,1,49,3.0,3.0,0.0,0.7905
1.0,1.0,7.0,625.5999999999999,1.0,1.0,1.0,1,49,3.0,3.0,2.0,0.7905
1.0,1.0,5.0,598.4000000000001,0.0,1.0,0.0,1,49,1.0,2.0,2.0,0.65
1.0,1.0,8.0,380.8,0.0,1.0,0.0,0,47,3.0,1.0,2.0,0.6
1.0,1.0,7.0,598.4000000000001,1.0,1.0,1.0,1,39,1.0,3.0,2.0,0.72
1.0,1.0,8.0,652.8,1.0,1.0,1.0,1,49,1.0,0.0,2.0,0.88
2.0,2.0,8.0,897.5999999999999,1.0,1.0,1.0,1,49,1.0,0.0,2.0,1.33
1.0,1.0,6.0,598.4000000000001,0.0,1.0,1.0,1,49,1.0,3.0,2.0,0.6
1.0,1.0,6.0,598.4000000000001,1.0,1.0,1.0,1,49,1.0,0.0,2.0,0.7
1.0,1.0,6.0,598.4000000000001,1.0,1.0,1.0,1,49,1.0,3.0,2.0,0.65
0.0,1.0,11.0,380.8,0.0,1.0,0.0,0,28,1.0,1.0,2.0,0.61
1.0,1.0,6.0,734.4000000000001,1.0,1.0,1.0,1,49,1.0,0.0,2.0,1.4
1.0,2.0,5.0,1577.6,1.0,1.0,1.0,1,49,1.0,3.0,2.0,4.9
1.0,1.0,18.0,299.20000000000005,1.0,2.0,1.0,1,49,4.0,3.0,2.0,0.7
2.0,2.0,9.0,1360.0,0.0,1.0,1.0,1,49,1.0,3.0,2.0,1.2
2.0,3.0,5.0,1414.4,0.0,1.0,0.0,1,39,0.0,3.0,2.0,4.19
3.0,3.0,8.0,1523.1999999999998,0.0,1.0,0.0,0,47,1.0,1.0,2.0,4.6
1.0,2.0,8.0,1441.6,1.0,1.0,1.0,1,49,1.0,3.0,2.0,3.43
1.0,2.0,8.0,1632.0,0.0,1.0,0.0,1,49,1.0,3.0,2.0,3.88
2.0,2.0,32.0,544.0,1.0,1.0,1.0,1,49,1.0,0.0,0.0,1.7
1.0,1.0,11.0,544.0,1.0,1.0,1.0,1,49,1.0,0.0,2.0,1.0
1.0,1.0,15.0,544.0,1.0,1.0,1.0,1,49,1.0,3.0,2.0,1.3
1.0,1.0,21.0,489.6,1.0,1.0,1.0,1,49,1.0,0.0,0.0,1.2
1.0,1.0,21.0,299.20000000000005,1.0,2.0,1.0,1,49,1.0,3.0,0.0,1.0
1.0,1.0,21.0,299.20000000000005,2.0,2.0,1.0,1,49,1.0,3.0,0.0,1.0
1.0,1.0,15.0,489.6,1.0,1.0,1.0,1,49,1.0,0.0,0.0,2.5
2.0,2.0,11.0,1196.8000000000002,2.0,1.0,1.0,1,49,1.0,3.0,1.0,3.6
1.0,1.0,21.0,299.20000000000005,3.0,2.0,1.0,1,49,1.0,3.0,0.0,1.0
1.0,1.0,21.0,761.5999999999999,2.0,2.0,1.0,1,49,1.0,3.0,0.0,1.64
2.0,2.0,6.0,1278.4,1.0,2.0,1.0,1,49,1.0,0.0,2.0,1.5
2.0,2.0,2.0,1278.4,0.0,2.0,1.0,1,49,3.0,3.0,2.0,1.13
1.0,1.0,8.0,598.4000000000001,0.0,2.0,0.0,1,49,3.0,3.0,2.0,0.88
9.0,6.0,14.0,5440.0,1.0,2.0,1.0,1,49,3.0,3.0,2.0,11.0
1.0,1.0,4.0,244.8,0.0,1.0,0.0,1,49,3.0,3.0,2.0,1.28
2.0,3.0,8.0,2148.8,1.0,2.0,1.0,1,49,3.0,0.0,2.0,5.25
1.0,1.0,21.0,299.20000000000005,2.0,2.0,3.0,1,49,1.0,3.0,0.0,0.8
1.0,1.0,15.0,761.5999999999999,1.0,1.0,0.0,1,49,1.0,0.0,0.0,1.64
1.0,1.0,15.0,544.0,0.0,1.0,0.0,1,49,1.0,0.0,2.0,0.98
1.0,1.0,9.0,571.2,2.0,2.0,2.0,1,49,3.0,0.0,2.0,1.75
2.0,3.0,11.0,1251.1999999999998,0.0,1.0,0.0,1,49,3.0,0.0,2.0,3.2
1.0,1.0,14.0,761.5999999999999,1.0,1.0,1.0,1,49,1.0,3.0,2.0,1.55
1.0,1.0,21.0,299.20000000000005,0.0,1.0,0.0,1,49,1.0,3.0,0.0,1.0
1.0,1.0,9.0,299.20000000000005,0.0,2.0,0.0,1,49,4.0,3.0,2.0,1.0
2.0,1.0,6.0,2420.8,1.0,1.0,1.0,1,49,1.0,3.0,1.0,5.0
2.0,2.0,8.0,2420.8,2.0,3.0,2.0,1,49,1.0,3.0,2.0,6.5
2.0,3.0,4.0,2556.8,0.0,1.0,3.0,1,49,2.0,3.0,2.0,6.1
3.0,3.0,8.0,2665.6000000000004,0.0,1.0,0.0,1,39,1.0,0.0,2.0,5.5
2.0,3.0,6.0,2584.0,0.0,1.0,0.0,1,49,1.0,3.0,2.0,5.97
1.0,1.0,22.0,380.8,0.0,2.0,1.0,0,47,5.0,1.0,0.0,0.9
1.0,1.0,8.0,516.8,1.0,1.0,1.0,1,49,1.0,0.0,2.0,1.94
1.0,2.0,8.0,897.5999999999999,0.0,1.0,0.0,1,49,2.0,2.0,2.0,1.97
3.0,4.0,8.0,2856.0,0.0,1.0,0.0,1,49,1.0,0.0,2.0,9.8
3.0,4.0,8.0,2420.8,0.0,1.0,0.0,1,49,1.0,0.0,2.0,5.5
2.0,3.0,8.0,1414.4,0.0,1.0,0.0,0,47,1.0,1.0,2.0,4.2
3.0,4.0,8.0,2856.0,2.0,1.0,1.0,0,47,1.0,1.0,2.0,9.8
2.0,3.0,4.0,2148.8,0.0,1.0,0.0,1,49,1.0,3.0,2.0,5.25
1.0,1.0,8.0,1441.6,0.0,1.0,0.0,1,49,1.0,0.0,2.0,4.5
3.0,4.0,8.0,2665.6000000000004,1.0,1.0,0.0,1,39,1.0,3.0,2.0,4.95
1.0,1.0,8.0,897.5999999999999,1.0,1.0,0.0,1,49,1.0,0.0,2.0,1.8
2.0,2.0,9.0,1822.4,1.0,2.0,1.0,1,49,1.0,0.0,2.0,4.75
3.0,4.0,11.0,2148.8,1.0,1.0,1.0,1,49,3.0,0.0,2.0,5.3
1.0,1.0,12.0,598.4000000000001,0.0,2.0,2.0,1,49,5.0,0.0,2.0,1.21
3.0,4.0,8.0,2420.8,0.0,1.0,0.0,0,0,4.0,1.0,2.0,6.5
2.0,2.0,6.0,1115.1999999999998,0.0,1.0,0.0,1,37,3.0,2.0,2.0,2.6
2.0,3.0,12.0,1659.1999999999998,1.0,2.0,0.0,1,49,3.0,3.0,2.0,4.92
2.0,2.0,6.0,1958.4,0.0,1.0,0.0,1,49,1.0,3.0,2.0,5.21
1.0,1.0,9.0,952.0,0.0,1.0,1.0,1,49,3.0,3.0,2.0,1.59
3.0,5.0,8.0,2148.8,1.0,1.0,1.0,1,49,4.0,2.0,2.0,5.4
3.0,4.0,8.0,1740.8000000000002,1.0,2.0,1.0,1,39,4.0,0.0,2.0,4.57
2.0,4.0,8.0,2448.0,0.0,1.0,0.0,1,49,4.0,2.0,2.0,6.5
2.0,3.0,8.0,1849.6,0.0,1.0,1.0,1,49,1.0,0.0,2.0,5.18
2.0,2.0,8.0,1822.4,0.0,1.0,0.0,1,49,1.0,0.0,2.0,4.8
2.0,3.0,8.0,1822.4,0.0,1.0,1.0,1,49,1.0,0.0,2.0,4.95
1.0,1.0,8.0,761.5999999999999,4.0,1.0,0.0,1,49,1.0,2.0,2.0,2.0
4.0,4.0,8.0,2665.6000000000004,1.0,1.0,2.0,1,49,1.0,0.0,2.0,7.0
3.0,4.0,8.0,2230.4,1.0,1.0,1.0,1,49,1.0,2.0,2.0,4.0
2.0,2.0,4.0,1822.4,1.0,2.0,2.0,0,33,1.0,0.0,2.0,5.7
3.0,2.0,8.0,2774.4,1.0,1.0,1.0,0,2,4.0,1.0,2.0,8.05
1.0,1.0,33.0,544.0,1.0,1.0,1.0,1,49,5.0,0.0,0.0,2.5
1.0,1.0,19.0,598.4000000000001,1.0,2.0,1.0,1,49,5.0,0.0,0.0,1.1
1.0,1.0,11.0,625.5999999999999,0.0,1.0,0.0,1,49,1.0,0.0,2.0,1.3
1.0,1.0,21.0,462.4,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.82
3.0,4.0,8.0,2230.4,1.0,2.0,0.0,1,49,1.0,2.0,2.0,4.2
2.0,3.0,14.0,1251.1999999999998,2.0,3.0,1.0,1,49,3.0,3.0,0.0,2.6
1.0,1.0,8.0,625.5999999999999,1.0,1.0,1.0,1,39,5.0,3.0,2.0,1.87
3.0,4.0,8.0,2203.2,1.0,1.0,0.0,1,49,1.0,0.0,2.0,3.9
2.0,2.0,8.0,489.6,1.0,1.0,1.0,1,37,1.0,0.0,2.0,1.0
2.0,2.0,33.0,1196.8000000000002,0.0,1.0,0.0,1,40,1.0,2.0,0.0,2.56
1.0,1.0,10.0,489.6,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.85
2.0,2.0,3.0,843.2,0.0,1.0,0.0,1,49,1.0,3.0,0.0,1.11
2.0,2.0,8.0,1196.8000000000002,0.0,1.0,0.0,1,49,1.0,0.0,0.0,1.0
2.0,1.0,5.0,435.2000000000001,1.0,2.0,0.0,1,49,3.0,3.0,2.0,0.42
2.0,2.0,21.0,816.0,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.38
2.0,2.0,8.0,1441.6,1.0,2.0,0.0,1,49,5.0,3.0,0.0,1.0
1.0,1.0,6.0,897.5999999999999,1.0,1.0,1.0,0,17,5.0,1.0,2.0,1.2
2.0,2.0,8.0,924.8,0.0,1.0,0.0,1,49,4.0,0.0,2.0,1.69
1.0,2.0,8.0,816.0,0.0,1.0,0.0,1,49,4.0,0.0,2.0,0.8
1.0,1.0,8.0,598.4000000000001,1.0,2.0,1.0,0,2,4.0,1.0,2.0,2.25
2.0,3.0,8.0,2665.6000000000004,0.0,2.0,0.0,1,18,1.0,1.0,2.0,8.14
3.0,4.0,8.0,2856.0,0.0,1.0,0.0,0,47,4.0,1.0,2.0,9.8
2.0,3.0,8.0,2148.8,0.0,1.0,0.0,0,47,4.0,1.0,2.0,5.5
1.0,2.0,19.0,652.8,0.0,1.0,0.0,1,47,1.0,1.0,2.0,1.2
1.0,1.0,6.0,544.0,1.0,1.0,1.0,1,47,1.0,1.0,2.0,1.57
1.0,2.0,32.0,734.4000000000001,1.0,1.0,1.0,1,30,5.0,2.0,0.0,1.6
3.0,4.0,8.0,2420.8,1.0,1.0,1.0,0,47,1.0,1.0,2.0,5.5
1.0,1.0,8.0,1360.0,1.0,1.0,2.0,1,39,4.0,0.0,2.0,1.83
1.0,1.0,8.0,1088.0,1.0,1.0,1.0,1,49,1.0,2.0,1.0,1.85
1.0,1.0,7.0,544.0,0.0,1.0,0.0,1,49,4.0,0.0,2.0,0.99
1.0,1.0,8.0,136.0,0.0,1.0,0.0,1,18,1.0,2.0,2.0,0.45
1.0,1.0,21.0,435.2000000000001,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.85
2.0,2.0,6.0,1033.6,0.0,1.0,0.0,1,49,1.0,3.0,1.0,1.5
1.0,1.0,9.0,761.5999999999999,0.0,2.0,0.0,1,49,1.0,3.0,2.0,2.6
2.0,2.0,8.0,979.2,0.0,1.0,1.0,1,49,3.0,3.0,2.0,1.65
2.0,2.0,3.0,1088.0,1.0,2.0,1.0,1,49,5.0,3.0,0.0,1.5
1.0,1.0,8.0,217.6,1.0,1.0,1.0,1,49,1.0,2.0,2.0,0.88
1.0,2.0,11.0,897.5999999999999,1.0,1.0,1.0,1,49,3.0,0.0,2.0,2.45
1.0,1.0,11.0,625.5999999999999,2.0,1.0,0.0,1,49,1.0,0.0,2.0,1.96
1.0,1.0,2.0,897.5999999999999,0.0,1.0,0.0,1,49,1.0,0.0,2.0,2.97
3.0,4.0,7.0,2148.8,1.0,1.0,1.0,1,49,3.0,0.0,2.0,5.28
2.0,3.0,7.0,1632.0,0.0,1.0,0.0,1,49,1.0,3.0,2.0,4.65
2.0,3.0,9.0,1251.1999999999998,1.0,1.0,1.0,1,49,1.0,3.0,2.0,3.25
2.0,2.0,6.0,1251.1999999999998,1.0,1.0,1.0,1,49,1.0,3.0,1.0,2.85
2.0,2.0,9.0,1224.0,1.0,1.0,1.0,1,49,3.0,3.0,2.0,3.1
2.0,1.0,6.0,870.4000000000001,0.0,1.0,0.0,1,49,1.0,3.0,1.0,2.04
1.0,1.0,8.0,108.8,0.0,1.0,0.0,1,49,0.0,0.0,2.0,0.6
1.0,1.0,19.0,489.6,1.0,2.0,1.0,1,49,1.0,2.0,2.0,1.3
2.0,1.0,21.0,516.8,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.875
1.0,1.0,11.0,598.4000000000001,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.48
1.0,1.0,19.0,326.4,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.85
1.0,1.0,19.0,408.0,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.8588
0.0,1.0,14.0,462.4,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.29
2.0,2.0,8.0,1088.0,1.0,1.0,1.0,1,38,4.0,1.0,2.0,3.0
1.0,1.0,8.0,625.5999999999999,0.0,1.0,0.0,1,38,5.0,1.0,2.0,1.8
1.0,1.0,19.0,244.8,1.0,1.0,2.0,1,49,5.0,0.0,0.0,1.0
2.0,3.0,11.0,1659.1999999999998,0.0,1.0,0.0,1,49,1.0,0.0,2.0,4.55
1.0,1.0,22.0,544.0,0.0,1.0,0.0,1,49,1.0,0.0,2.0,0.68
1.0,1.0,19.0,598.4000000000001,0.0,1.0,0.0,0,47,1.0,1.0,0.0,1.0
2.0,2.0,11.0,1332.8000000000002,1.0,1.0,1.0,0,47,1.0,1.0,2.0,3.5
3.0,3.0,8.0,1523.1999999999998,1.0,3.0,1.0,0,47,1.0,1.0,2.0,4.6
2.0,2.0,8.0,1251.1999999999998,2.0,3.0,2.0,1,49,1.0,0.0,2.0,4.61
2.0,2.0,8.0,1278.4,0.0,1.0,0.0,0,49,1.0,0.0,2.0,3.9
1.0,1.0,8.0,244.8,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.98
1.0,1.0,22.0,163.2,0.0,1.0,0.0,0,47,1.0,1.0,2.0,0.84
1.0,1.0,8.0,1224.0,0.0,1.0,1.0,1,49,3.0,2.0,1.0,2.85
1.0,1.0,8.0,1224.0,1.0,2.0,1.0,1,39,1.0,0.0,2.0,2.85
1.0,1.0,11.0,516.8,0.0,1.0,0.0,1,49,1.0,0.0,2.0,1.35
1.0,1.0,19.0,544.0,1.0,2.0,1.0,1,49,1.0,0.0,2.0,0.95
1.0,1.0,19.0,489.6,0.0,1.0,0.0,1,49,1.0,0.0,0.0,1.4
1.0,1.0,19.0,462.4,0.0,1.0,0.0,0,47,1.0,1.0,0.0,1.1
1.0,1.0,11.0,544.0,0.0,1.0,0.0,0,47,1.0,1.0,2.0,1.25
1.0,1.0,8.0,190.4,0.0,1.0,0.0,1,49,5.0,0.0,2.0,0.82
1.0,1.0,19.0,163.2,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.85
2.0,2.0,8.0,843.2,1.0,1.0,1.0,1,49,1.0,0.0,2.0,4.0
1.0,2.0,8.0,734.4000000000001,0.0,1.0,0.0,0,49,1.0,0.0,2.0,3.6
1.0,1.0,19.0,108.8,0.0,1.0,0.0,1,49,5.0,3.0,0.0,0.6
1.0,1.0,8.0,544.0,0.0,1.0,0.0,0,31,4.0,1.0,2.0,2.75
1.0,1.0,8.0,625.5999999999999,1.0,1.0,1.0,1,47,5.0,2.0,2.0,1.8
3.0,4.0,8.0,2203.2,0.0,2.0,1.0,0,0,4.0,1.0,2.0,4.37
1.0,1.0,8.0,435.2000000000001,0.0,1.0,0.0,1,49,5.0,3.0,2.0,0.44
2.0,3.0,9.0,1142.4,0.0,1.0,0.0,1,34,1.0,0.0,2.0,2.25
1.0,2.0,19.0,190.4,1.0,1.0,1.0,1,49,1.0,0.0,0.0,0.7025
1.0,1.0,8.0,190.4,1.0,2.0,0.0,1,49,5.0,3.0,2.0,0.9406
3.0,4.0,8.0,2420.8,2.0,2.0,3.0,0,0,4.0,1.0,2.0,4.0
3.0,3.0,8.0,1686.4,1.0,1.0,0.0,1,49,1.0,0.0,2.0,3.89
2.0,3.0,12.0,1414.4,1.0,1.0,0.0,1,49,3.0,3.0,1.0,3.7
1.0,1.0,8.0,163.2,0.0,2.0,0.0,0,49,4.0,2.0,2.0,0.7
2.0,2.0,8.0,788.8,0.0,1.0,0.0,1,49,3.0,0.0,2.0,1.6
1.0,1.0,8.0,544.0,2.0,1.0,2.0,1,24,4.0,1.0,2.0,2.89
2.0,2.0,14.0,843.2,1.0,2.0,1.0,1,49,1.0,3.0,2.0,4.5
1.0,1.0,21.0,326.4,1.0,1.0,1.0,1,49,1.0,3.0,0.0,1.0
2.0,3.0,7.0,2148.8,2.0,2.0,0.0,1,49,3.0,0.0,1.0,5.7
2.0,2.0,12.0,1251.1999999999998,0.0,1.0,1.0,1,39,1.0,3.0,2.0,2.77
2.0,2.0,12.0,1251.1999999999998,0.0,1.0,0.0,1,39,1.0,3.0,2.0,2.77
3.0,4.0,1.0,2230.4,0.0,1.0,0.0,1,24,2.0,1.0,1.0,4.2
1.0,1.0,8.0,1224.0,0.0,1.0,0.0,1,39,1.0,0.0,2.0,2.85
2.0,2.0,8.0,489.6,0.0,1.0,0.0,1,39,0.0,2.0,2.0,1.2
1.0,1.0,11.0,870.4000000000001,1.0,1.0,1.0,1,47,1.0,2.0,2.0,1.96
2.0,2.0,13.0,1332.8000000000002,1.0,1.0,1.0,1,39,4.0,2.0,0.0,3.75
1.0,1.0,8.0,897.5999999999999,0.0,1.0,0.0,1,22,4.0,1.0,2.0,1.95
2.0,2.0,8.0,1251.1999999999998,0.0,1.0,0.0,1,49,1.0,3.0,2.0,4.52
