society,bedrooms,baths,link,floors_in_building,price,area,area_sqft,servant_quarters,kitchens,store_rooms,price_per_sqft,drawing_room,dining_room,lounge_or_sitting_room,laundry_room,study_room,prayer_room,powder_room,gym,steam_room,other_rooms,luxury_score,furnishing_score,floor,agePossession,lat,lon
DHA Lahore,1.0,1.0,https://www.zameen.com/Property/nsit_city_zameen_eon_zameen_eon_nsit-cbd_redefining_luxury_living_in_lahore_adjacent_to_dha_phase-6_pkli-53179224-22334-1.html,8.0,1.8,2.0,544.0,0.0,1.0,0.0,33088.23529411765,1,1,1,1,1,1,1,1,1,1,187.0,49,3.0,Under construction,31.4800151,74.3938664
DHA Lahore,2.0,1.0,https://www.zameen.com/Property/nsit_city_zameen_eon_studio_apartment_available_for_sale_at_zameen_eon_adjacent_to_dha_phase-6_pkli-53178069-22334-1.html,8.0,1.96,2.0,544.0,0.0,1.0,0.0,36029.41176470588,1,1,1,1,1,1,1,1,1,1,182.0,49,3.0,Under construction,31.4800151,74.3938664
DHA Lahore,1.0,1.0,https://www.zameen.com/Property/dha_defence_nsit_city_nsit-cbd_eon_redefining_luxury_living_in_lahore_adjacent_to_dha_phase-6_pkli-53119765-22290-1.html,8.0,1.96,2.0,544.0,0.0,1.0,0.0,36029.41176470588,1,1,1,1,1,1,1,1,1,1,187.0,49,3.0,Under construction,31.4800151,74.3938664
DHA Lahore,1.0,1.0,https://www.zameen.com/Property/dha_defence_nsit_city_call_now_earn_15_annual_cash_back_at_zameen_vault-52938186-22290-1.html,8.0,2.49,2.4,652.8,0.0,1.0,0.0,38143.38235294118,1,1,1,1,1,1,1,1,1,1,159.0,49,3.0,Under construction,31.4800151,74.3938664
DHA Lahore,2.0,3.0,https://www.zameen.com/Property/dha_phase_4_goldcrest_mall_residency_2bed_apparment_for_sale_7floor_gold_crest_dha_phase_4_lahore-53832306-9966-1.html,8.0,4.75,7.2,1958.4,3.0,2.0,2.0,24254.493464052288,0,0,0,0,0,0,0,0,0,1,121.0,31,3.0,Old Property,31.4800151,74.3938664
DHA Lahore,3.0,4.0,https://www.zameen.com/Property/dha_defence_dha_phase_4_a_very_beautifully_designed_and_furnished_3_bedrooms_apartment_for_sale_in_gold_crest_dha_phase_4-53129309-1446-1.html,10.0,4.4,7.2,1958.4,0.0,1.0,1.0,22467.320261437908,1,1,1,1,1,1,1,1,1,0,97.0,49,8.0,Moderately Old,31.4800151,74.3938664
DHA Lahore,2.0,1.0,https://www.zameen.com/Property/dha_phase_5_penta_square_by_dha_lahore_furnished_studio_apartment_for_living_and_also_for_good_rental_income-53608134-11845-1.html,8.0,2.5,2.4,652.8,1.0,1.0,1.0,38296.568627450986,1,1,1,1,1,1,1,1,1,1,170.0,49,4.0,New Property,31.4800151,74.3938664
DHA Lahore,2.0,2.0,https://www.zameen.com/Property/dha_phase_8_air_avenue_luxury_apartments_original_photos_air_avenue_luxury_apartment_2_bedroom_cheapest_price-52656153-11699-1.html,7.0,1.35,4.5,1224.0,1.0,1.0,1.0,11029.411764705885,1,1,1,1,1,1,1,1,1,1,176.0,49,1.0,Relatively New,31.4800151,74.3938664
DHA Lahore,2.0,3.0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_brand_new_luxury_apartment_for_sale_in_dha_phase8-53633299-407-1.html,8.0,2.0,4.5,1224.0,2.0,3.0,1.0,16339.869281045752,0,0,0,0,0,0,0,0,0,0,83.0,31,3.0,Undefined,31.4800151,74.3938664
DHA Lahore,2.0,3.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_dha_phase_6_raya_tower_b_facing_golf_appartment_for_sale_first_floor-53622765-1448-1.html,1.0,6.4,7.3,1985.6,1.0,1.0,1.0,32232.070910556005,1,1,1,1,1,1,1,1,1,1,187.0,49,1.0,New Property,31.4800151,74.3938664
DHA Lahore,1.0,1.0,https://www.zameen.com/Property/dha_defence_defence_raya_invest_in_cbd-nsit-defence_raya_earn_12_rental_income_from_premium_apartments-52983538-8172-1.html,37.0,1.5,2.2,598.4000000000001,2.0,1.0,2.0,25066.844919786094,1,1,1,1,1,1,1,1,1,1,170.0,49,30.0,Under construction,31.4800151,74.3938664
DHA Lahore,3.0,3.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_hot_deal_3_bed_luxury_apartment_available_for_sale_in_dha_phase_8_facing_park-53297598-1448-1.html,8.0,4.0,10.0,2720.0,1.0,1.0,1.0,14705.882352941177,1,1,1,1,1,1,1,1,1,1,187.0,49,7.0,New Property,31.4800151,74.3938664
DHA Lahore,3.0,3.0,https://www.zameen.com/Property/dha_phase_5_penta_square_by_dha_lahore_3_bed_apartment_available_for_sale_in_penta_square-53001194-11845-1.html,8.0,5.0,7.7,2094.4,1.0,1.0,1.0,23873.18563789152,1,1,0,1,0,1,0,0,0,1,126.0,47,3.0,New Property,31.4800151,74.3938664
DHA Lahore,2.0,2.0,https://www.zameen.com/Property/dha_phase_4_goldcrest_mall_residency_gold_crest_apartment_2_bed_apartment_is_available-53116293-9966-1.html,8.0,4.25,7.2,1958.4,1.0,1.0,1.0,21701.388888888887,0,0,0,0,0,0,0,0,0,0,79.0,47,3.0,Undefined,31.4800151,74.3938664
DHA Lahore,1.0,1.0,https://www.zameen.com/Property/dha_defence_defence_raya_apartment_for_sale_with_12_guaranteed_rental-53089332-8172-1.html,18.0,1.5,2.0,544.0,1.0,1.0,1.0,27573.529411764703,0,0,0,0,0,0,0,0,0,0,79.0,47,10.0,Under construction,31.4800151,74.3938664
DHA Lahore,1.0,1.0,https://www.zameen.com/Property/dha_defence_defence_raya_luxury_1_bed_apartment_for_sale_in_dha_raya_18_green_tower_a_980_sqft_prime_location-53794301-8172-1.html,8.0,3.55,4.4,1196.8000000000002,1.0,1.0,1.0,29662.43315508021,0,1,0,0,0,0,0,0,0,0,93.0,16,1.0,Undefined,31.4800151,74.3938664
DHA Lahore,2.0,2.0,https://www.zameen.com/Property/dha_phase_8_air_avenue_luxury_apartments_air_avenue_luxury_apartment_in_b_towers_for_sale-52742689-11699-1.html,8.0,1.4,4.5,1224.0,1.0,1.0,1.0,11437.908496732029,1,1,1,1,1,1,1,1,1,1,28.0,2,3.0,Undefined,31.4800151,74.3938664
DHA Lahore,3.0,3.0,https://www.zameen.com/Property/dha_phase_5_penta_square_by_dha_lahore_3_bedroom_furnished_apartment_2024_sq_ft_4th_floor_penta_square_phase_5_dha-52503276-11845-1.html,8.0,4.9,9.0,2448.0,0.0,1.0,0.0,20016.339869281044,1,1,1,1,1,1,1,1,1,1,150.0,49,3.0,New Property,31.4800151,74.3938664
DHA Lahore,2.0,3.0,https://www.zameen.com/Property/dha_phase_5_green_view_executive_apartments_prime_investment_opportunity_2-bed_apartment_for_sale_in_green_view_apartments_dha_phase_5-53635212-20757-1.html,8.0,2.75,4.0,1088.0,0.0,1.0,0.0,25275.735294117647,1,1,1,1,0,1,1,0,1,1,187.0,39,3.0,New Property,31.4800151,74.3938664
DHA Lahore,1.0,2.0,https://www.zameen.com/Property/dha_phase_5_penta_square_by_dha_lahore_brand_new_one_bed_763_sqft_apartment_available_for_sale_reasonable_price-53745165-11845-1.html,9.0,2.65,3.4,924.8,0.0,1.0,0.0,28654.84429065744,1,1,1,1,1,1,1,1,1,1,187.0,49,4.0,New Property,31.4800151,74.3938664
DHA Lahore,1.0,1.0,https://www.zameen.com/Property/dha_defence_defence_raya_pre-launch_in_defense_raya_nsit_cbd_12_assured_rental_4-year_plan_buy_back_guarantee-53116881-8172-1.html,18.0,2.01,2.1,571.2,0.0,1.0,0.0,35189.07563025209,1,1,1,1,1,1,1,1,1,1,170.0,49,3.0,Under construction,31.4800151,74.3938664
DHA Lahore,1.0,2.0,https://www.zameen.com/Property/dha_phase_5_penta_square_by_dha_lahore_brand_new_one_bed_apartment_for_sale_at_reasonable_price-52920661-11845-1.html,9.0,3.15,5.0,1360.0,0.0,1.0,0.0,23161.76470588236,1,1,1,1,1,1,1,1,1,1,187.0,49,3.0,New Property,31.4800151,74.3938664
DHA Lahore,2.0,4.0,https://www.zameen.com/Property/dha_defence_defence_raya_facing_golf_and_lake_view_2_bed_apartment_for_sale_with_maid_store_and_powder_room-53719098-8172-1.html,11.0,7.0,7.5,2040.0,1.0,2.0,0.0,34313.72549019608,1,1,1,1,1,1,1,1,1,1,187.0,49,2.0,New Property,31.4800151,74.3938664
DHA Lahore,0.0,1.0,https://www.zameen.com/Property/dha_phase_5_penta_square_by_dha_lahore_penta_square_dha_phase_5_studio_apartment_available_for_sale_at_reasonable_price-52960754-11845-1.html,9.0,2.2,2.0,544.0,0.0,1.0,0.0,40441.17647058824,1,1,1,1,1,1,1,1,1,1,187.0,49,7.0,New Property,31.4800151,74.3938664
DHA Lahore,1.0,1.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_furnished_1_bed_apartment_nsit_city_cbd_2_15_rental_income_booking_30_dha_6-52974659-1448-1.html,37.0,2.4,2.3,625.5999999999999,0.0,1.0,0.0,38363.17135549873,1,1,1,1,1,1,1,1,1,0,187.0,49,23.0,Under construction,31.4800151,74.3938664
DHA Lahore,1.0,1.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_fully_furnished_1-bed_apartment_dha_6_cbd_lahore_15_rental_return_for_sale-52945400-1448-1.html,35.0,2.49,2.4,652.8,0.0,1.0,0.0,38143.38235294118,1,1,1,1,1,1,1,1,1,1,182.0,49,35.0,Under construction,31.4800151,74.3938664
DHA Lahore,1.0,1.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_1-bed_luxury_apartment_dha_phase_6_installment_option_studio_1_bed_booking_35-53076995-1448-1.html,1.0,2.4,2.7,734.4000000000001,0.0,1.0,1.0,32679.738562091497,1,1,1,1,1,1,1,1,1,1,182.0,49,13.0,Under construction,31.4800151,74.3938664
DHA Lahore,1.0,2.0,https://www.zameen.com/Property/dha_phase_5_penta_square_by_dha_lahore_brand_new_1_bed_apartment_for_sale_with_powder_room_and_terrace-52979026-11845-1.html,9.0,2.7,3.5,952.0,1.0,1.0,1.0,28361.344537815126,1,1,1,1,1,1,1,1,1,1,187.0,49,1.0,New Property,31.4800151,74.3938664
DHA Lahore,3.0,4.0,https://www.zameen.com/Property/dha_phase_5_penta_square_by_dha_lahore_brand_new_3_bed_apartment_for_sale_with_high_rental_return_with_maid_room-52981413-11845-1.html,14.0,6.0,9.8,2665.6000000000004,2.0,2.0,1.0,22509.00360144057,1,1,1,1,1,1,1,1,1,1,187.0,49,5.0,New Property,31.4800151,74.3938664
DHA Lahore,2.0,3.0,https://www.zameen.com/Property/dha_defence_defence_raya_2_bed_apartment_for_sale_partial_golf_course-51629099-8172-1.html,11.0,6.0,7.3,1985.6,0.0,1.0,0.0,30217.56647864625,1,1,1,1,1,1,1,1,1,1,187.0,49,1.0,New Property,31.4800151,74.3938664
DHA Lahore,2.0,2.0,https://www.zameen.com/Property/dha_phase_8_air_avenue_luxury_apartments_2_bed_apartment_for_sale_at_very_reasonable_price_dah_lahore_phase_8_luxury_apartment-51424753-11699-1.html,8.0,1.3,4.5,1224.0,0.0,1.0,0.0,10620.91503267974,1,1,1,1,1,1,1,1,1,1,187.0,49,5.0,Relatively New,31.4800151,74.3938664
DHA Lahore,1.0,2.0,https://www.zameen.com/Property/dha_phase_2_new_life_residencia_1_bed_apartment_for_sale_on_easy_installment-51672738-19572-1.html,10.0,1.81,3.4,924.8,0.0,1.0,0.0,19571.79930795848,1,1,1,1,1,1,1,1,1,1,187.0,49,1.0,Relatively New,31.4800151,74.3938664
DHA Lahore,3.0,3.0,https://www.zameen.com/Property/dha_phase_5_penta_square_by_dha_lahore_brand_new_3_bed_apartment_for_sale_at_very_very_reasonable_price-52960998-11845-1.html,9.0,4.25,6.9,1876.8,0.0,2.0,0.0,22644.92753623188,1,1,1,1,1,1,1,1,1,1,187.0,49,3.0,New Property,31.4800151,74.3938664
DHA Lahore,1.0,1.0,https://www.zameen.com/Property/dha_defence_nsit_city_call_now_earn_2_lac_80_k_per_month_guaranteed_cash_back-52984917-22290-1.html,8.0,2.24,2.1,571.2,1.0,1.0,2.0,39215.68627450981,1,1,1,1,1,1,1,1,1,1,187.0,49,3.0,Under construction,31.4800151,74.3938664
DHA Lahore,1.0,2.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_dha_phase_6_raya_18_green_apartments_1_bed_luxury_apartment_for_sale-53440485-1448-1.html,8.0,3.2,4.4,1196.8000000000002,1.0,1.0,1.0,26737.967914438497,1,1,1,1,1,1,1,1,1,1,143.0,49,11.0,New Property,31.4800151,74.3938664
DHA Lahore,1.0,1.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_furnished_1_bed_apartment_48-month_installment_plan_12_cashback-53764522-1448-1.html,18.0,2.4,2.7,734.4000000000001,0.0,1.0,0.0,32679.738562091497,0,0,0,0,0,0,0,0,0,0,79.0,37,18.0,Under construction,31.4800151,74.3938664
DHA Lahore,3.0,3.0,https://www.zameen.com/Property/dha_defence_dha_phase_5_apartment_3_bed_penta_square-53740962-1447-1.html,8.0,4.25,6.9,1876.8,0.0,1.0,0.0,22644.92753623188,0,0,0,0,0,0,0,0,0,0,20.0,0,3.0,Undefined,31.4800151,74.3938664
DHA Lahore,1.0,1.0,https://www.zameen.com/Property/dha_defence_defence_raya_splendid_1-bed_apartment_with_12_annual_cashback_returns_near_defence_raya_dha_lahore-53301644-8172-1.html,18.0,1.9,2.0,544.0,0.0,1.0,0.0,34926.470588235294,1,1,1,1,1,1,1,1,1,1,162.0,49,3.0,New Property,31.4800151,74.3938664
DHA Lahore,1.0,2.0,https://www.zameen.com/Property/dha_defence_defence_raya_residential_apartment_near_dha_raya-53442883-8172-1.html,8.0,1.75,2.0,544.0,2.0,1.0,2.0,32169.117647058825,0,0,0,0,0,1,0,0,0,0,135.0,39,3.0,New Property,31.4800151,74.3938664
DHA Lahore,3.0,3.0,https://www.zameen.com/Property/dha_phase_8_air_avenue_luxury_apartments_buy_a_10_marla_flat_for_sale_in_air_avenue_luxury_apartments-53919094-11699-1.html,8.0,5.0,10.0,2720.0,0.0,1.0,0.0,18382.352941176472,0,1,0,0,0,0,0,0,0,0,69.0,47,5.0,Undefined,31.4800151,74.3938664
DHA Lahore,2.0,2.0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_2_bedroom_apartment_for_sale_tower_b_dha_phase_8_lahore-53912949-407-1.html,8.0,1.5,4.5,1224.0,0.0,1.0,0.0,12254.901960784313,1,1,0,0,0,0,1,0,0,0,151.0,39,3.0,Undefined,31.4800151,74.3938664
DHA Lahore,2.0,3.0,https://www.zameen.com/Property/dha_phase_5_penta_square_by_dha_lahore_penta_square_premium_3_bed_luxury_duplex_apartment_with_maid_room-53280097-11845-1.html,15.0,5.5,7.6,2067.2,0.0,1.0,1.0,26606.03715170279,1,1,0,0,1,1,1,0,0,1,150.0,49,3.0,Undefined,31.4800151,74.3938664
DHA Lahore,2.0,2.0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_2_bed_fully_luxury_apartment_is_for_sale_in_dha_phase_8_a_tower_lahore-53894915-407-1.html,7.0,2.0,4.5,1224.0,1.0,2.0,1.0,16339.869281045752,1,1,1,1,1,1,1,1,1,0,187.0,49,3.0,New Property,31.4800151,74.3938664
DHA Lahore,2.0,2.0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_its_a_ground_floor_air_avenue_luxury_apartment_tower_b_2_bed_apartment_total_original_photos-52640650-407-1.html,8.0,1.6,4.5,1224.0,2.0,1.0,2.0,13071.8954248366,0,0,0,0,0,0,0,0,0,1,66.0,16,3.0,Undefined,31.4800151,74.3938664
DHA Lahore,2.0,3.0,https://www.zameen.com/Property/dha_phase_8_air_avenue_luxury_apartments_dha_phase_8_air_avenue_luxury_apartments_a_tower_for_sale-53735723-11699-1.html,8.0,2.15,9.0,2448.0,1.0,1.0,1.0,8782.679738562092,1,1,1,1,1,1,1,1,1,1,46.0,31,3.0,Undefined,31.4800151,74.3938664
DHA Lahore,3.0,3.0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_10_marla_3_bedroom_apartment_for_sale_tower_c_dha_phase_8-53912974-407-1.html,8.0,3.25,10.0,2720.0,3.0,2.0,1.0,11948.529411764706,0,0,0,0,0,0,0,0,0,0,10.0,0,3.0,Undefined,31.4800151,74.3938664
DHA Lahore,1.0,1.0,https://www.zameen.com/Property/dha_phase_3_dha_phase_3_-_block_xx_db-32_swiss_international_hotel_possession_apartments-50258974-1586-1.html,8.0,0.97,1.2,326.4,0.0,1.0,0.0,29718.13725490196,1,1,1,1,1,1,1,1,1,1,187.0,49,3.0,New Property,31.4800151,74.3938664
DHA Lahore,2.0,2.0,https://www.zameen.com/Property/dha_phase_8_air_avenue_luxury_apartments_total_photos_real_meeting_possible_this_deal_air_avenue_luxury_apartment_tower_b_2_bed_apartment_for_sale-52641723-11699-1.html,8.0,1.38,4.5,1224.0,1.0,1.0,1.0,11274.509803921566,1,1,1,1,0,0,1,0,0,0,124.0,24,3.0,Undefined,31.4800151,74.3938664
Bahria Orchard,2.0,2.0,https://www.zameen.com/Property/bahria_orchard_phase_4_bahria_orchard_phase_4_-_block_g5_5_marla_ready_to_move_orchard_homes_available_for_sale_in_bahria_orchard_phase_4_block_g5-53821691-15717-1.html,12.0,0.55,5.0,1360.0,0.0,1.0,0.0,4044.117647058824,1,1,1,1,1,1,1,1,1,1,181.0,49,1.0,New Property,31.3625933,74.2337709
Bahria Orchard,0.0,1.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_studio_apartment_at_madina_mall_residency_on_easy_installments_in_bahria_orchard_phase_1-53738070-8235-1.html,7.0,0.4226,1.4,380.8,0.0,1.0,0.0,11097.689075630253,1,1,1,1,0,1,1,1,0,0,176.0,49,3.0,New Property,31.3625933,74.2337709
Bahria Orchard,0.0,1.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_smart_studio_living_in_prime_bahria_orchard_location_low_entry_cost_with_easy_payment_plan_madina_mall_residency_lahore-53739406-8235-1.html,8.0,0.4117,1.4,380.8,0.0,1.0,0.0,10811.449579831937,0,0,0,1,0,1,0,1,0,0,153.0,49,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,2.0,2.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_4_beautiful_5_marla_house_very_close_to_park-53971000-11201-1.html,2.0,0.54,5.0,1360.0,0.0,1.0,0.0,3970.5882352941176,1,1,1,1,1,1,1,1,1,1,149.0,49,3.0,New Property,31.3625933,74.2337709
Bahria Orchard,0.0,1.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_4_studio_apartment_two_years_installment-53725828-11201-1.html,8.0,0.3892,1.2,326.4,0.0,1.0,0.0,11924.019607843138,0,0,0,0,0,0,0,0,0,0,55.0,16,3.0,New Property,31.3625933,74.2337709
Bahria Orchard,1.0,1.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_4_buy_410_square_feet_flat_at_highly_affordable_price-53937250-11201-1.html,8.0,0.8261,1.8,489.6,0.0,1.0,1.0,16872.957516339866,0,0,0,0,0,0,0,0,0,0,4.0,0,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,1.0,1.0,https://www.zameen.com/Property/bahria_orchard_phase_4_bahria_orchard_phase_4_-_block_g6_one_bed_apartment_bahria_phase_4_lahore-53777239-15718-1.html,8.0,0.5292,1.7,462.4,0.0,1.0,0.0,11444.636678200692,1,1,1,1,1,1,1,1,1,1,151.0,49,3.0,New Property,31.3625933,74.2337709
Bahria Orchard,2.0,1.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_flat_d_block_for_sale-53883826-8236-1.html,8.0,0.75,5.0,1360.0,1.0,1.0,1.0,5514.705882352941,1,1,1,1,1,0,0,0,0,0,38.0,38,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,0.0,1.0,https://www.zameen.com/Property/lahore_bahria_orchard_studio_apartment_in_orchard_mall-53895190-1474-1.html,8.0,0.35,1.2,326.4,1.0,1.0,1.0,10723.039215686274,0,0,0,0,0,0,0,0,0,0,4.0,0,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,1.0,1.0,https://www.zameen.com/Property/bahria_orchard_zamil_heights_1_zamil_heights_1_bed_fully_furnished_apartment_on_easy_installments_in_central_district_bahria_orchard_lahore-40554192-20230-1.html,7.0,0.62,2.3,625.5999999999999,1.0,1.0,1.0,9910.485933503838,1,1,1,1,1,1,1,1,1,1,181.0,49,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,1.0,1.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_modern_1_bed_residential_apartments_in_bahria_orchard_phase_1_on_flexible_installment_plans-53739609-8235-1.html,8.0,0.6844,2.3,625.5999999999999,0.0,1.0,0.0,10939.89769820972,1,1,1,1,1,1,1,1,1,1,176.0,49,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,1.0,1.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_smart_living_1_bed_apartments_at_bahria_orchard_phase_1_with_flexible_installments_madina_mall_amp_residency-53739676-8235-1.html,8.0,0.7020000000000001,2.3,625.5999999999999,1.0,1.0,1.0,11221.227621483378,1,1,1,1,1,1,1,1,1,1,176.0,49,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,2.0,2.0,https://www.zameen.com/Property/bahria_orchard_phase_4_bahria_orchard_phase_4_-_block_g5_5_marla_ready_to_move_orchard_homes_available_for_sale_in_bahria_orchard_phase_4_block_g5-53861111-15717-1.html,8.0,0.52,5.0,1360.0,1.0,1.0,1.0,3823.529411764706,1,1,1,1,1,1,1,1,1,1,156.0,49,3.0,New Property,31.3625933,74.2337709
Bahria Orchard,2.0,1.0,https://www.zameen.com/Property/awami_villas_awami_villas_-_block_d_5_marla_hot_location_ground_floor_facing_park_flat_for_sale_in_awami_villa_d-block_bahria_orchard-53914119-15708-1.html,2.0,0.645,5.0,1360.0,0.0,1.0,0.0,4742.64705882353,1,1,1,1,1,1,1,1,1,1,144.0,49,3.0,Relatively New,31.3625933,74.2337709
Bahria Orchard,1.0,1.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_4_best_options_for_flat_is_available_for_sale_in_bahria_orchard_phase_4-53862279-11201-1.html,8.0,1.17,2.4,652.8,1.0,1.0,1.0,17922.79411764706,0,1,0,0,0,0,0,0,0,0,14.0,0,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,1.0,1.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_4_586_sq_ft_apartment_for_sale_in_bahria_orchard_phase_4_easy_installments_prime_location-53749919-11201-1.html,8.0,0.879,2.6,707.2,1.0,1.0,1.0,12429.298642533937,1,1,1,1,1,1,1,1,1,0,97.0,24,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,1.0,1.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_4_586_square_feet_flat_in_stunning_bahria_orchard_phase_4_is_available_for_sale-53797637-11201-1.html,8.0,0.3515999999999999,2.6,707.2,1.0,1.0,0.0,4971.719457013573,0,1,0,0,0,0,0,0,0,0,14.0,0,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,2.0,2.0,https://www.zameen.com/Property/lahore_bahria_orchard_5_marla_furnished_townhouse_-_easy_installment_plan_-_booking_with_20_only-53675645-1474-1.html,8.0,0.4,5.0,1360.0,0.0,1.0,0.0,2941.176470588235,0,0,0,0,0,0,0,0,0,0,60.0,0,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,2.0,2.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_4_5_marla_ready_to_move_orchard_homes_available_for_sale_in_bahria_orchard_phase_4_block_g5-53901963-11201-1.html,3.0,0.55,5.0,1360.0,0.0,1.0,0.0,4044.117647058824,1,1,1,0,1,1,1,1,1,0,35.0,23,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,2.0,2.0,https://www.zameen.com/Property/lahore_bahria_orchard_5_marla_2_bed_family_apartment_for_sale_bahria_orchard_lahore_phase_4_prime_location_ideal_for_living_investment-53847055-1474-1.html,8.0,0.55,5.0,1360.0,0.0,1.0,0.0,4044.117647058824,1,0,0,0,0,0,0,0,0,0,42.0,16,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,2.0,2.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_best_price_studio_apartment_available_on_easy_installments_in_madina_mall_and_residency-53764926-8235-1.html,7.0,0.4226,1.4,380.8,1.0,1.0,1.0,11097.689075630253,0,0,0,0,0,0,0,0,0,0,141.0,39,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,2.0,1.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_luxury_2-bed_apartments_in_bahria_orchard_phase_1_prime_location_near_madina_mall_residency-53765567-8235-1.html,8.0,1.47,4.2,1142.4,0.0,1.0,0.0,12867.647058823528,1,0,1,1,0,1,0,1,0,0,145.0,49,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,1.0,1.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_1-bedroom_residential_apartments_in_bahria_orchard_phase_1_at_a_prime_location_with_easy_installment_plans_madina_mall_residency-53739507-8235-1.html,8.0,0.8321,2.4,652.8,1.0,1.0,1.0,12746.629901960783,1,1,1,1,1,1,1,1,1,0,176.0,49,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,1.0,1.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_affordable_1_bed_residential_apartments_at_bahria_orchard_phase_1_with_convenient_installments_madina_mall_residency-53739533-8235-1.html,8.0,0.8011,2.3,625.5999999999999,0.0,1.0,0.0,12805.306905370846,1,1,1,1,0,1,1,1,0,0,176.0,49,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,1.0,1.0,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_1_bedroom_luxury_apartments_in_bahria_orchard_phase_1_offering_easy_payment_plans_at_madina_mall_residency-53739557-8235-1.html,8.0,0.7918000000000001,2.3,625.5999999999999,0.0,1.0,0.0,12656.64961636829,1,1,1,1,1,1,1,1,1,0,163.0,49,3.0,Undefined,31.3625933,74.2337709
Bahria Orchard,1.0,1.0,https://www.zameen.com/Property/bahria_orchard_zamil_heights_1_1_bed_apartment_on_installments_grey_structure_ready_possession_on_50_percent_payment_in_3_months-49218267-20230-1.html,7.0,0.66,2.3,625.5999999999999,0.0,1.0,0.0,10549.87212276215,1,1,1,1,1,1,1,1,1,1,176.0,49,4.0,Undefined,31.3625933,74.2337709
