bedrooms,baths,price,area_sqft,kitchens,store_rooms,drawing_room,dining_room,lounge_or_sitting_room,laundry_room,study_room,prayer_room,powder_room,gym,steam_room,other_rooms,luxury_score,furnishing_score,floors,agePossession,property_type,has_servant_room
3.0,3.0,2.95,2992.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,2.0,Relatively New,0,1
3.0,3.0,2.9,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,145.0,39,2.0,Relatively New,0,1
3.0,3.0,3.45,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,184.0,39,3.0,Relatively New,0,1
3.0,3.0,3.4,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,174.0,39,3.0,Relatively New,0,1
3.0,3.0,4.35,2720.0,1.0,0.0,0,1,0,1,0,0,0,0,0,0,27.0,17,18.0,New Property,0,0
4.0,5.0,2.9,2720.0,1.0,1.0,1,1,1,1,0,0,1,0,0,0,155.0,24,3.0,Relatively New,0,1
3.0,3.0,2.6,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,1.0,New Property,0,1
3.0,3.0,3.15,2992.0,1.0,1.0,1,1,1,1,0,0,1,0,1,0,99.0,25,2.0,Moderately Old,0,1
3.0,3.0,3.25,3073.6000000000004,1.0,0.0,0,0,0,0,0,0,0,0,0,0,17.0,0,3.0,Undefined,0,0
3.0,3.0,2.5,2720.0,1.0,1.0,1,1,1,0,0,0,0,0,0,1,107.0,39,3.0,New Property,0,1
3.0,3.0,3.5,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,147.0,49,3.0,Undefined,0,1
3.0,3.0,3.7,1278.4,1.0,0.0,1,1,1,1,1,1,1,0,0,1,96.0,22,3.0,New Property,0,0
4.0,5.0,3.3,3264.0,1.0,1.0,1,1,0,1,0,0,1,0,0,1,148.0,39,4.0,Relatively New,0,1
3.0,3.0,3.9,2720.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,126.0,37,3.0,New Property,0,0
4.0,4.0,4.5,3264.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,148.0,24,3.0,New Property,0,1
4.0,5.0,5.0,3100.8,2.0,2.0,1,1,1,1,1,1,1,1,1,1,184.0,49,2.0,New Property,0,1
3.0,3.0,3.65,2992.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,139.0,24,5.0,New Property,0,1
3.0,3.0,3.55,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,154.0,39,8.0,Relatively New,0,1
3.0,4.0,4.07,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,2.0,New Property,0,1
3.0,3.0,2.8,2720.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,51.0,7,3.0,Old Property,0,1
3.0,3.0,2.8,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,168.0,49,10.0,Relatively New,0,1
3.0,3.0,3.8,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,158.0,49,3.0,Relatively New,0,1
3.0,4.0,3.8,2720.0,2.0,1.0,1,1,1,1,1,1,1,1,1,1,177.0,39,3.0,New Property,0,1
3.0,3.0,2.8,2720.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,163.0,49,3.0,Relatively New,0,1
4.0,5.0,4.85,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,179.0,49,6.0,New Property,0,1
3.0,4.0,2.8,2720.0,1.0,0.0,1,1,0,0,1,1,0,0,0,1,110.0,9,3.0,Undefined,0,0
4.0,4.0,3.0,3264.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,179.0,49,3.0,Undefined,0,0
3.0,3.0,2.9,2720.0,1.0,1.0,1,1,1,1,0,0,1,0,0,0,136.0,18,2.0,New Property,0,1
3.0,3.0,3.0,2720.0,1.0,1.0,1,1,1,1,0,0,1,0,0,0,135.0,18,2.0,New Property,0,1
3.0,4.0,2.7,2720.0,1.0,0.0,1,1,0,0,1,1,0,0,0,1,150.0,21,3.0,Undefined,0,0
3.0,3.0,2.8,2720.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,176.0,49,3.0,Undefined,0,0
3.0,4.0,3.05,2720.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,170.0,43,3.0,Undefined,0,0
3.0,4.0,3.1,2720.0,1.0,0.0,1,1,0,0,1,1,0,0,0,1,143.0,9,3.0,Undefined,0,0
3.0,4.0,3.05,2720.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,176.0,49,3.0,Undefined,0,0
4.0,4.0,2.95,3264.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,179.0,39,3.0,Undefined,0,0
4.0,5.0,3.0,3264.0,1.0,0.0,1,1,0,0,1,1,0,0,0,1,126.0,18,3.0,Undefined,0,0
3.0,4.0,4.12,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,166.0,39,6.0,Undefined,0,1
3.0,4.0,3.65,2720.0,1.0,1.0,1,1,1,1,0,1,1,1,1,1,176.0,39,2.0,Undefined,0,1
4.0,5.0,4.5,3264.0,1.0,0.0,0,0,1,1,0,0,1,0,0,0,146.0,33,3.0,New Property,0,0
4.0,5.0,4.5,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,179.0,49,6.0,New Property,0,1
3.0,3.0,3.3,2992.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,5.0,Relatively New,0,1
3.0,4.0,3.3,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,173.0,49,3.0,Relatively New,0,1
4.0,4.0,4.95,3536.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,167.0,49,1.0,New Property,0,1
4.0,5.0,4.55,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,179.0,49,3.0,New Property,0,1
3.0,4.0,2.68,2720.0,1.0,0.0,1,1,1,0,1,1,1,1,1,1,112.0,49,3.0,Undefined,0,0
3.0,3.0,2.8,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,174.0,30,0.0,Undefined,0,1
3.0,3.0,2.8,2720.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,39.0,6,3.0,Old Property,0,1
3.0,3.0,2.25,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,147.0,49,1.0,Old Property,0,1
4.0,5.0,4.6,3536.0,1.0,1.0,1,1,0,0,1,1,0,0,0,1,147.0,49,3.0,New Property,0,1
3.0,4.0,2.8,2720.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,171.0,49,3.0,Undefined,0,0
4.0,5.0,4.5,2720.0,1.0,1.0,1,1,1,1,1,0,1,0,0,1,168.0,39,3.0,New Property,0,1
4.0,5.0,4.7,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,149.0,49,2.0,New Property,0,1
4.0,5.0,4.72,3508.8,1.0,0.0,1,1,1,1,1,1,1,1,1,0,154.0,39,7.0,New Property,0,1
3.0,3.0,3.2,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,174.0,39,7.0,Relatively New,0,1
3.0,3.0,3.35,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,175.0,39,5.0,Relatively New,0,1
3.0,3.0,3.7,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,155.0,39,6.0,New Property,0,1
4.0,5.0,4.5,3508.8,1.0,1.0,1,1,1,1,1,1,1,1,1,1,175.0,39,9.0,New Property,0,1
3.0,3.0,3.8,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,167.0,39,5.0,New Property,0,1
3.0,3.0,2.65,2720.0,2.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,New Property,0,1
3.0,3.0,2.65,2720.0,2.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,New Property,0,1
3.0,3.0,2.75,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,184.0,49,3.0,Moderately Old,0,1
3.0,4.0,3.0,2720.0,1.0,0.0,1,1,1,1,1,1,1,1,1,0,156.0,30,3.0,Undefined,0,0
4.0,5.0,3.3,3264.0,1.0,0.0,1,0,1,0,0,0,0,0,0,0,92.0,37,3.0,New Property,0,0
4.0,5.0,4.3,3808.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,173.0,49,3.0,New Property,0,1
4.0,5.0,4.35,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,179.0,49,3.0,New Property,0,1
4.0,5.0,4.5,3536.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,154.0,39,3.0,New Property,0,1
4.0,4.0,4.35,3264.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1,104.0,39,3.0,New Property,0,1
4.0,5.0,5.5,3536.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,152.0,49,3.0,Relatively New,0,1
4.0,5.0,5.5,3536.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,152.0,49,3.0,Relatively New,0,1
4.0,4.0,4.6,3264.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,163.0,49,1.0,New Property,0,1
4.0,5.0,5.5,3536.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,97.0,16,3.0,Relatively New,0,1
3.0,3.0,2.85,2720.0,1.0,1.0,1,1,0,1,1,1,1,0,1,1,96.0,28,3.0,Undefined,0,1
3.0,3.0,2.85,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,147.0,49,3.0,Old Property,0,1
4.0,4.0,4.5,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,154.0,49,3.0,New Property,0,1
4.0,4.0,5.0,3264.0,1.0,1.0,1,1,0,0,1,1,1,0,0,1,40.0,16,3.0,New Property,0,1
3.0,3.0,2.6,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,160.0,49,2.0,Undefined,0,1
3.0,4.0,3.2,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,159.0,39,3.0,New Property,0,1
3.0,4.0,3.3,2720.0,1.0,1.0,0,1,0,0,0,0,0,0,0,1,117.0,40,3.0,Relatively New,0,1
3.0,3.0,3.5,2720.0,1.0,1.0,1,1,0,0,1,0,1,0,0,1,94.0,39,3.0,Relatively New,0,1
3.0,3.0,3.5,2720.0,1.0,1.0,1,1,0,0,1,0,1,0,0,1,94.0,39,3.0,Relatively New,0,1
4.0,4.0,4.75,3264.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,87.0,16,3.0,New Property,0,1
4.0,4.0,4.5,3264.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,76.0,22,3.0,New Property,0,0
4.0,4.0,4.5,3264.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,76.0,22,3.0,New Property,0,0
3.0,3.0,3.5,2720.0,1.0,1.0,1,1,0,1,1,1,1,0,0,1,86.0,41,3.0,Relatively New,0,1
3.0,3.0,3.5,2720.0,1.0,1.0,1,1,0,1,1,1,1,0,0,1,86.0,41,3.0,Relatively New,0,1
3.0,3.0,3.5,2720.0,1.0,1.0,1,1,0,0,1,0,1,0,0,1,45.0,16,3.0,Relatively New,0,1
3.0,3.0,2.5,2720.0,1.0,0.0,1,1,1,1,1,1,1,1,1,0,132.0,39,3.0,Relatively New,0,1
3.0,3.0,3.5,2720.0,1.0,1.0,1,1,0,0,1,1,1,0,0,1,31.0,16,3.0,Relatively New,0,1
4.0,4.0,4.75,3264.0,1.0,1.0,1,1,0,0,1,1,1,0,0,0,55.0,16,3.0,New Property,0,1
3.0,3.0,4.1,2720.0,1.0,1.0,1,1,0,1,0,1,0,0,0,0,168.0,39,1.0,Under construction,0,1
3.0,3.0,4.15,2720.0,1.0,1.0,1,1,0,1,0,1,0,0,0,0,168.0,39,1.0,Under construction,0,1
3.0,3.0,4.2,2720.0,1.0,1.0,1,1,0,1,0,1,0,0,0,0,168.0,39,1.0,Under construction,0,1
3.0,3.0,4.25,2720.0,1.0,1.0,1,1,0,1,0,1,0,0,0,0,168.0,39,1.0,Under construction,0,1
3.0,3.0,4.3,2720.0,1.0,1.0,1,1,0,1,0,1,0,0,0,0,168.0,39,1.0,Under construction,0,1
3.0,3.0,4.08,2720.0,1.0,1.0,1,1,0,1,0,1,0,0,0,0,168.0,39,1.0,Under construction,0,1
3.0,3.0,4.16,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,4.0,Moderately Old,0,1
3.0,4.0,2.9,2720.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,Undefined,0,0
3.0,3.0,2.83,2720.0,1.0,1.0,1,1,0,1,0,1,1,0,0,0,168.0,39,1.0,Undefined,0,1
3.0,3.0,2.85,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,1.0,Old Property,0,1
4.0,5.0,4.8,3264.0,1.0,1.0,1,1,0,1,0,1,1,0,0,0,168.0,39,1.0,Undefined,0,1
3.0,3.0,4.0,2720.0,1.0,1.0,1,1,0,1,0,1,1,0,0,0,168.0,39,1.0,Undefined,0,1
4.0,5.0,4.85,3536.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,184.0,49,1.0,New Property,0,1
3.0,4.0,4.5,3536.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,1.0,New Property,0,1
3.0,4.0,3.6,2720.0,1.0,1.0,1,1,0,1,0,0,1,0,0,0,163.0,28,1.0,New Property,0,1
4.0,5.0,3.4,3264.0,1.0,1.0,1,1,0,1,0,0,1,0,0,0,153.0,24,1.0,Undefined,0,1
3.0,4.0,2.6,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,0,0,176.0,49,1.0,New Property,0,1
4.0,4.0,3.2,3264.0,2.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,New Property,0,1
4.0,5.0,4.5,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,165.0,49,3.0,Undefined,0,1
4.0,5.0,4.25,3264.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,59.0,7,3.0,Undefined,0,1
4.0,4.0,4.25,3264.0,1.0,1.0,1,1,1,1,0,0,1,0,0,1,78.0,16,3.0,Undefined,0,1
4.0,4.0,3.5,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,Relatively New,0,1
3.0,3.0,2.8,2720.0,1.0,1.0,1,1,1,1,1,0,1,0,1,0,141.0,39,3.0,Relatively New,0,1
3.0,4.0,2.65,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,179.0,49,1.0,Old Property,0,1
3.0,3.0,3.5,2720.0,1.0,0.0,1,1,1,1,1,1,1,0,0,0,44.0,22,3.0,Undefined,0,0
4.0,5.0,4.25,3264.0,1.0,1.0,1,1,1,1,0,0,1,0,0,0,88.0,22,3.0,Undefined,0,1
4.0,5.0,4.45,3264.0,1.0,1.0,1,1,1,1,0,0,1,0,0,0,106.0,22,3.0,Undefined,0,1
4.0,5.0,4.25,3536.0,1.0,1.0,1,1,1,1,0,0,1,0,0,0,106.0,22,3.0,Undefined,0,1
3.0,3.0,4.35,2720.0,1.0,1.0,1,1,1,1,1,1,1,0,0,1,184.0,39,2.0,New Property,0,1
3.0,3.0,3.8,2720.0,1.0,1.0,1,1,1,1,0,1,0,0,0,0,113.0,24,4.0,Relatively New,0,1
4.0,5.0,5.5,3264.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1,158.0,39,3.0,New Property,0,1
4.0,5.0,4.65,3264.0,1.0,1.0,1,1,1,1,0,0,1,0,0,0,106.0,22,3.0,Undefined,0,1
4.0,4.0,4.4,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,0,0,105.0,24,4.0,New Property,0,1
4.0,5.0,5.45,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,0,1,159.0,39,3.0,New Property,0,1
4.0,5.0,4.5,3264.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,56.0,6,1.0,Undefined,0,0
4.0,5.0,4.85,3264.0,1.0,1.0,1,1,1,1,0,0,1,0,0,0,107.0,22,3.0,Undefined,0,1
4.0,4.0,4.45,3264.0,1.0,2.0,1,1,1,1,1,1,1,0,1,0,165.0,39,1.0,Relatively New,0,1
3.0,3.0,3.55,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,174.0,49,8.0,New Property,0,1
4.0,5.0,4.5,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,167.0,39,3.0,New Property,0,1
4.0,5.0,4.6,3264.0,1.0,1.0,1,1,1,1,0,0,1,0,0,0,107.0,22,3.0,Undefined,0,1
2.0,2.0,3.6,2284.8,1.0,0.0,1,1,1,1,1,1,1,1,1,1,167.0,49,8.0,New Property,0,0
3.0,4.0,2.05,2720.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,147.0,40,9.0,New Property,0,0
3.0,4.0,2.85,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,178.0,39,2.0,Under construction,0,1
4.0,5.0,6.9,4379.200000000001,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,New Property,0,1
3.0,4.0,3.55,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,114.0,39,3.0,Undefined,0,1
3.0,4.0,5.33,3400.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,New Property,0,1
3.0,3.0,3.1,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,Relatively New,0,1
4.0,5.0,4.5,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,New Property,0,1
3.0,3.0,3.4,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,Relatively New,0,1
3.0,3.0,3.05,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,153.0,18,3.0,Relatively New,0,1
3.0,4.0,3.85,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,New Property,0,1
3.0,4.0,4.0,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,New Property,0,1
3.0,3.0,3.25,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,New Property,0,1
3.0,3.0,2.9,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,Relatively New,0,1
4.0,5.0,3.35,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,Relatively New,0,1
3.0,3.0,2.85,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,Relatively New,0,1
3.0,3.0,2.55,2720.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,107.0,0,3.0,Undefined,0,0
4.0,5.0,4.5,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,New Property,0,1
4.0,5.0,2.65,3264.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,53.0,0,3.0,Undefined,0,0
3.0,3.0,2.35,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,143.0,39,3.0,Moderately Old,0,1
4.0,4.0,2.5,3264.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,53.0,0,3.0,Undefined,0,0
3.0,3.0,3.75,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,New Property,0,1
3.0,3.0,2.8,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,Relatively New,0,1
4.0,5.0,3.3,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,Relatively New,0,1
4.0,5.0,3.35,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,Relatively New,0,1
4.0,5.0,4.0,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,New Property,0,1
4.0,5.0,4.1,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,178.0,49,3.0,Undefined,0,1
4.0,5.0,5.6,3264.0,1.0,1.0,1,1,1,1,1,1,1,0,0,0,142.0,30,3.0,New Property,0,1
3.0,3.0,3.85,2964.8,3.0,1.0,1,1,1,1,1,1,1,1,1,1,153.0,49,8.0,New Property,0,1
4.0,5.0,4.8,3318.4,3.0,1.0,1,1,1,1,1,1,1,1,1,1,179.0,39,3.0,New Property,0,1
4.0,5.0,4.65,3318.4,1.0,1.0,1,1,1,1,1,1,1,0,1,1,119.0,18,6.0,New Property,0,1
4.0,5.0,4.65,3318.4,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,39,6.0,New Property,0,1
4.0,5.0,4.65,3318.4,1.0,1.0,1,1,1,1,1,1,1,0,1,1,168.0,33,6.0,New Property,0,1
4.0,5.0,4.7,3318.4,1.0,1.0,1,1,1,0,1,1,0,0,1,1,166.0,49,3.0,New Property,0,1
3.0,4.0,3.85,2964.8,1.0,1.0,1,1,1,0,1,1,0,0,1,1,158.0,49,7.0,New Property,0,1
4.0,5.0,4.4,3318.4,1.0,1.0,1,1,1,1,1,1,1,1,1,1,171.0,49,3.0,New Property,0,1
4.0,5.0,4.35,3318.4,1.0,1.0,1,1,1,1,1,1,1,1,1,1,179.0,39,6.0,New Property,0,1
4.0,5.0,4.35,3318.4,1.0,1.0,1,1,1,0,1,1,1,0,0,1,156.0,37,6.0,New Property,0,1
4.0,5.0,4.45,3318.4,1.0,1.0,1,1,1,1,1,1,1,1,1,1,171.0,39,5.0,New Property,0,1
4.0,5.0,4.45,3318.4,1.0,1.0,1,1,1,1,1,1,1,1,1,1,166.0,39,5.0,New Property,0,1
4.0,5.0,4.5,3318.4,1.0,1.0,1,1,1,1,1,1,0,0,0,1,154.0,24,5.0,New Property,0,1
4.0,5.0,4.75,3318.4,1.0,1.0,1,1,1,1,1,1,1,1,1,1,171.0,49,3.0,New Property,0,1
4.0,5.0,4.6,3318.4,1.0,1.0,1,1,1,1,1,1,1,1,1,1,171.0,49,5.0,New Property,0,1
2.0,2.0,4.41,1360.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,179.0,49,3.0,New Property,0,0
4.0,5.0,3.3,3264.0,1.0,1.0,1,1,1,1,0,0,1,0,0,1,140.0,37,3.0,Relatively New,0,1
3.0,4.0,2.85,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,163.0,39,2.0,Undefined,0,1
3.0,4.0,4.08,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,2.0,New Property,0,1
3.0,4.0,2.82,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,0,0,171.0,39,2.0,Undefined,0,1
3.0,4.0,2.79,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,1.0,Undefined,0,1
3.0,4.0,4.06,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,129.0,30,5.0,Undefined,0,1
3.0,4.0,3.75,2720.0,1.0,1.0,1,1,1,0,1,1,1,1,1,0,160.0,32,2.0,Undefined,0,1
3.0,4.0,3.85,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,39,5.0,New Property,0,1
3.0,3.0,3.73,2720.0,1.0,1.0,1,1,1,1,0,0,0,0,1,0,109.0,24,4.0,New Property,0,1
2.0,2.0,2.5,1360.0,1.0,4.0,1,1,1,1,1,1,1,1,1,1,184.0,49,4.0,New Property,0,1
4.0,5.0,4.5,3264.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,105.0,18,3.0,Undefined,0,1
4.0,5.0,4.65,3264.0,1.0,1.0,1,1,1,1,1,0,1,1,0,1,159.0,39,3.0,New Property,0,1
4.0,5.0,5.0,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,39,3.0,New Property,0,1
3.0,3.0,4.25,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,New Property,0,1
4.0,4.0,4.75,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,7.0,Relatively New,0,1
4.0,4.0,4.3,3264.0,1.0,0.0,1,1,1,1,1,1,1,1,0,0,150.0,47,3.0,Undefined,0,0
4.0,4.0,4.7,3264.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1,142.0,39,3.0,Relatively New,0,1
3.0,3.0,3.55,2992.0,1.0,1.0,1,1,1,1,0,1,1,0,0,0,168.0,39,1.0,Relatively New,0,1
3.0,3.0,2.6,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,1.0,New Property,0,1
3.0,3.0,3.6,2992.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,1.0,New Property,0,1
3.0,4.0,2.95,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,167.0,39,2.0,Undefined,0,1
3.0,3.0,3.4,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,152.0,49,1.0,Old Property,0,1
3.0,3.0,2.5,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,184.0,39,1.0,New Property,0,1
3.0,4.0,2.65,2720.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1,184.0,49,1.0,New Property,0,1
3.0,3.0,2.65,2720.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,184.0,39,1.0,New Property,0,1
3.0,3.0,2.95,2992.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,184.0,39,1.0,Undefined,0,1
3.0,3.0,3.6,3264.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,39,1.0,Relatively New,0,1
3.0,4.0,2.95,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,171.0,39,2.0,Undefined,0,1
3.0,4.0,3.67,2720.0,1.0,1.0,1,1,0,1,1,1,1,1,1,0,156.0,37,5.0,Undefined,0,1
3.0,4.0,2.85,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,184.0,49,3.0,Relatively New,0,1
3.0,4.0,4.0,2720.0,1.0,0.0,1,1,1,1,1,1,1,1,1,0,168.0,39,5.0,Undefined,0,1
4.0,5.0,5.0,3264.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,184.0,49,5.0,New Property,0,1
3.0,4.0,4.2,2720.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,166.0,39,5.0,Undefined,0,1
4.0,5.0,4.55,3264.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,147.0,49,3.0,Relatively New,0,1
4.0,5.0,4.55,3264.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,147.0,49,3.0,Moderately Old,0,1
4.0,5.0,4.55,3264.0,2.0,1.0,1,1,1,1,1,1,1,1,1,1,167.0,49,3.0,New Property,0,1
3.0,3.0,2.85,2720.0,1.0,0.0,1,1,1,0,0,0,0,0,0,0,27.0,6,3.0,Undefined,0,0
4.0,3.0,2.85,2720.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,17.0,0,3.0,Undefined,0,0
4.0,3.0,3.75,2720.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.0,0,3.0,Undefined,0,0
4.0,3.0,4.25,2720.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.0,0,3.0,Undefined,0,0
4.0,3.0,3.4,2720.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.0,0,3.0,Undefined,0,0
4.0,3.0,3.6,2720.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.0,0,3.0,Undefined,0,0
4.0,3.0,2.75,2720.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.0,0,3.0,Undefined,0,0
4.0,3.0,3.75,2720.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.0,0,3.0,Undefined,0,0
